,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,시즌,평균자책점,RA/9,ERC,FIP,LOB,홈런율,삼진율,K9,BB9,HR9,KBB,P/G,P/IP,P/PA,PFR,CYP
4558,4558,4558,4558,238,20190420WOLG0,2019-04-20,LG,WO,0,B,0,L,0,27,157,40,35,10,2,0,0,2,0,1,0,3,0,1,8,1,0,0,0,7,6,2.0,1.5,1.0909090909999999,2019,2.5632911392405067,3.161392405063291,2.5370488896675565,3.4972458712833627,0.7477403451109285,0.010416666666666666,0.2141203703703704,7.9034810126582276,3.2468354430379747,0.384493670886076,2.4342105263157894,143.2173913043478,15.63607594936709,3.7993079584775087,1.2531645569620251,76.83333333333333
4559,4559,4559,4559,239,20190420WOLG0,2019-04-20,WO,LG,0,T,0,W,0,27,143,36,34,8,1,0,0,0,1,0,0,2,0,0,5,0,0,0,0,3,3,4.5,1.0909090909999999,1.333333333,2019,4.157212317666127,4.419773095623987,3.9101199697693327,3.616593777649405,0.7014925373134329,0.017006802721088437,0.20634920634920634,7.964343598055105,2.7568881685575373,0.6564019448946516,2.888888888888889,144.2173913043478,16.128038897893028,3.756511891279728,1.1961102106969206,39.03333333333333
4560,4560,4560,4560,240,20190421KTLT0,2019-04-21,LT,KT,0,B,0,L,0,27,173,44,37,11,3,0,2,0,0,1,0,6,0,0,7,0,2,0,0,6,6,1.5,1.846153846,1.5,2019,5.5862068965517215,6.221003134796237,5.66415606374192,4.855153295591922,0.6698113207547169,0.030643513789581207,0.20531154239019409,8.506269592476489,4.2742946708463965,1.2695924764890285,1.99009900990099,156.95833333333334,17.713166144200628,3.832146490335707,1.438871473354232,5.43333333333333
4561,4561,4561,4561,241,20190421KTLT0,2019-04-21,KT,LT,0,T,0,W,0,27,140,37,30,7,0,0,0,0,0,2,0,5,0,0,7,1,0,0,0,3,3,1.714285714,1.25,0.9,2019,5.041666666666667,5.666666666666668,4.707792682291666,5.452883470908303,0.6781376518218624,0.03036649214659685,0.16335078534031414,6.5,4.833333333333334,1.2083333333333337,1.3448275862068966,147.32,17.050925925925927,3.8364583333333333,1.2824074074074074,11.6
4562,4562,4562,4562,242,20190421NCSK0,2019-04-21,SK,NC,0,B,0,W,2,27,142,34,31,7,2,0,0,1,0,0,0,2,0,1,8,3,0,0,0,1,1,0.3,1.2,0.545454545,2019,3.804545454545455,4.172727272727273,3.6889677387439055,3.801705019729853,0.7193229901269393,0.01685985247629083,0.19915700737618547,7.731818181818182,3.2318181818181815,0.6545454545454545,2.392405063291139,152.0,16.581818181818182,3.8359621451104107,1.2272727272727273,49.9
4563,4563,4563,4563,243,20190421NCSK0,2019-04-21,NC,SK,0,T,0,L,0,24,127,36,32,9,1,0,2,0,0,0,0,4,0,0,7,1,0,0,0,4,4,1.2,3.428571429,2.142857143,2019,3.9561933534743194,4.690332326283988,4.519300623515166,4.244564124371435,0.7235142118863048,0.021428571428571432,0.1989795918367347,7.953172205438068,3.3444108761329305,0.8564954682779456,2.3780487804878048,160.33333333333334,17.4380664652568,3.9145473041709056,1.2688821752265862,46.83333333333333
4564,4564,4564,4564,244,20190421OBHT0,2019-04-21,HT,OB,0,B,0,L,0,27,158,43,34,10,1,0,2,0,1,0,1,6,0,2,6,1,0,0,0,9,9,4.5,1.5789473680000001,2.25,2019,5.985436893203883,6.291262135922331,5.838870103092782,4.883214287161451,0.6674405107370864,0.02182952182952183,0.17671517671517672,7.427184466019418,4.8058252427184485,0.9174757281553396,1.5454545454545454,163.95652173913044,18.305825242718445,3.8876288659793814,1.3980582524271843,-9.0
4565,4565,4565,4565,245,20190421OBHT0,2019-04-21,OB,HT,0,T,0,W,0,27,129,35,32,6,3,0,0,0,0,0,1,2,0,0,4,0,1,0,0,2,2,0.0,0.833333333,1.0,2019,3.0139534883720933,3.4325581395348834,3.4695695226438183,3.797370981674885,0.7652685798381162,0.014285714285714284,0.17472527472527472,6.655813953488373,2.6790697674418604,0.5441860465116279,2.484375,144.08333333333334,16.08372093023256,3.7916666666666665,1.0465116279069768,67.4
4566,4566,4566,4566,246,20190421SSHH0,2019-04-21,HH,SS,0,B,0,L,0,27,192,51,47,23,6,2,1,1,0,0,1,3,0,0,3,2,2,0,0,16,16,3.666666667,2.4,3.333333333,2019,4.391304347826087,4.695652173913044,4.589800148602656,4.373575902470302,0.7216142270861834,0.02097130242825607,0.19094922737306844,7.521739130434782,3.9130434782608696,0.8260869565217391,1.9222222222222225,146.83333333333334,17.02415458937198,3.8853362734288863,1.2753623188405796,30.8
4567,4567,4567,4567,247,20190421SSHH0,2019-04-21,SS,HH,0,T,1,W,0,27,128,29,27,0,0,0,0,0,1,0,0,1,0,1,13,0,0,0,0,0,0,0.0,0.0,0.0,2019,4.55625,5.146875,3.9688026129032257,4.222443656093489,0.6594202898550725,0.02155172413793104,0.1896551724137931,7.425,3.54375,0.84375,2.095238095238096,151.0,16.9875,3.8967741935483873,1.228125,25.266666666666673
4568,4568,4568,4568,248,20190421WOLG0,2019-04-21,LG,WO,0,B,0,W,2,27,135,35,33,8,0,0,0,1,1,0,0,1,0,1,4,1,0,0,0,3,2,1.8,1.0,0.272727273,2019,2.7040971168437027,3.3186646433990896,2.593840072074725,3.4745633450160995,0.7342657342657344,0.00995575221238938,0.21349557522123894,7.907435508345977,3.2367223065250377,0.3687405159332322,2.4430379746835444,143.79166666666666,15.710166919575114,3.804851157662624,1.2518968133535662,76.13333333333333
4569,4569,4569,4569,249,20190421WOLG0,2019-04-21,WO,LG,0,T,0,L,0,24,143,36,29,7,3,0,0,1,1,1,1,4,0,1,6,0,0,0,1,5,2,1.6666666669999999,1.375,0.272727273,2019,4.108695652173913,4.3602484472049685,3.8321725886056255,3.5883792150997005,0.7014388489208633,0.016339869281045753,0.2037037037037037,7.840062111801242,2.7251552795031047,0.6288819875776398,2.8769230769230765,144.16666666666666,16.118012422360252,3.764961915125137,1.1785714285714286,42.03333333333333
4570,4570,4570,4570,250,20190423HTLG0,2019-04-23,LG,HT,0,B,0,W,0,27,125,33,29,3,2,0,0,0,0,0,0,2,0,2,6,1,0,0,0,2,2,1.5,0.333333333,0.545454545,2019,2.676384839650146,3.3061224489795915,2.5808338749512543,3.4624126794171044,0.7329842931937174,0.009584664536741214,0.20979765708200213,7.753644314868804,3.1486880466472322,0.35422740524781343,2.4625,143.44,15.682215743440231,3.8067940552016974,1.2244897959183674,80.03333333333333
4571,4571,4571,4571,251,20190423HTLG0,2019-04-23,HT,LG,0,T,0,L,0,24,166,40,31,9,2,1,1,2,0,0,0,9,0,0,3,1,0,1,0,9,9,3.5,3.0,4.0,2019,6.111627906976744,6.404651162790698,5.914945470740834,4.997370981674885,0.6642579210672596,0.022885572139303482,0.17512437810945275,7.367441860465116,4.855813953488372,0.9627906976744186,1.5172413793103448,163.70833333333334,18.274418604651164,3.87857847976308,1.3953488372093024,-12.899999999999999
4572,4572,4572,4572,252,20190423NCKT0,2019-04-23,KT,NC,0,B,0,L,2,27,134,38,33,9,2,0,0,0,0,1,1,1,0,2,2,1,1,0,0,4,3,0.857142857,1.111111111,0.9,2019,4.96,5.56,4.625528812437311,5.3747353227601575,0.6809338521400778,0.02923387096774193,0.16431451612903225,6.52,4.84,1.16,1.3471074380165289,147.03846153846158,16.99111111111111,3.834503510531595,1.2844444444444445,14.8
4573,4573,4573,4573,253,20190423NCKT0,2019-04-23,NC,KT,0,T,0,W,0,27,160,38,35,8,1,0,0,1,0,0,0,3,0,0,6,0,1,0,0,3,3,2.4,1.222222222,1.5,2019,3.975218658892128,4.683673469387755,4.5786947358783685,4.319555536559962,0.7285803627267041,0.02263779527559056,0.19881889763779528,7.950437317784258,3.3848396501457727,0.9052478134110788,2.3488372093023258,159.0,17.38338192419825,3.900883218842002,1.272594752186589,47.53333333333333
4574,4574,4574,4574,254,20190423OBWO0,2019-04-23,WO,OB,0,B,0,L,0,27,136,41,38,13,4,1,1,0,1,0,1,2,0,0,6,0,0,0,0,9,9,2.0,2.1,2.0,2019,4.041916167664671,4.405688622754491,3.8124606097752136,3.594655482440795,0.696551724137931,0.015723270440251572,0.20230607966457026,7.800898203592816,2.7889221556886232,0.6062874251497006,2.7971014492753623,144.12,16.181137724550897,3.772774869109948,1.1811377245508985,44.633333333333326
4575,4575,4575,4575,255,20190423OBWO0,2019-04-23,OB,WO,0,T,0,W,0,27,124,36,35,8,2,1,0,1,0,0,0,1,0,0,5,0,1,0,0,3,3,1.5,1.0,0.6,2019,2.9732142857142856,3.375,3.3642165569844624,3.771997227522061,0.7648320228734811,0.013756613756613757,0.1724867724867725,6.549107142857142,2.6517857142857144,0.5223214285714286,2.4696969696969697,143.48,16.013392857142858,3.787750791974657,1.03125,71.3
4576,4576,4576,4576,256,20190424HTLG0,2019-04-24,LG,HT,0,B,0,W,0,27,130,35,32,6,3,0,0,1,0,0,0,3,0,0,9,1,0,0,0,3,3,0.375,0.5,1.5,2019,2.6507713884992987,3.2566619915848527,2.4911374691984034,3.459597407846645,0.7325072886297377,0.009259259259259259,0.2088477366255144,7.687237026647966,3.1051893408134643,0.3408134642356241,2.475609756097561,142.73076923076925,15.614305750350633,3.806153846153846,1.211781206171108,84.13333333333333
4577,4577,4577,4577,257,20190424HTLG0,2019-04-24,HT,LG,0,T,0,L,0,24,144,39,37,14,3,1,0,0,0,0,1,1,0,0,4,2,1,0,0,10,7,1.0909090909999999,3.0,1.6666666669999999,2019,6.255605381165919,6.538116591928251,5.9848231957379925,5.092104530532952,0.6588735387885228,0.02296650717703349,0.17129186602870813,7.2242152466367715,5.044843049327353,0.968609865470852,1.432,163.8,18.36322869955157,3.888888888888889,1.3991031390134527,-17.6
4578,4578,4578,4578,258,20190424LTHH0,2019-04-24,HH,LT,0,B,0,W,0,33,183,46,40,12,1,0,0,0,1,0,0,5,0,1,10,3,0,0,0,4,4,1.5,1.545454545,1.153846154,2019,4.875,5.166666666666667,4.936846946764092,4.406587174612008,0.6971608832807571,0.02089864158829676,0.1839080459770115,7.333333333333332,3.875,0.8333333333333333,1.89247311827957,148.64,17.203703703703702,3.87891440501044,1.25,19.6
4579,4579,4579,4579,259,20190424LTHH0,2019-04-24,LT,HH,0,T,0,L,0,30,159,42,37,9,2,0,1,0,1,1,0,4,0,0,8,3,1,0,1,5,2,4.0,1.3,2.25,2019,5.6030075187969945,6.212030075187969,5.723936803083657,4.930925798950631,0.6742925948223961,0.03128054740957967,0.20332355816226785,8.445112781954888,4.344360902255639,1.299248120300752,1.94392523364486,157.6,17.774436090225567,3.836416747809153,1.4390977443609023,4.633333333333329
4580,4580,4580,4580,260,20190424NCKT0,2019-04-24,KT,NC,0,B,0,L,0,27,147,43,38,12,5,0,3,0,1,1,1,2,0,1,5,0,1,0,1,10,4,1.2,1.5,1.8,2019,4.884615384615385,5.5,4.562140594574508,5.319692587717421,0.6803995006242197,0.028155339805825238,0.16019417475728154,6.3461538461538485,4.6923076923076925,1.1153846153846154,1.3524590163934427,146.55555555555554,16.91025641025641,3.8231884057971013,1.247863247863248,16.5
4581,4581,4581,4581,261,20190424NCKT0,2019-04-24,NC,KT,0,T,0,W,0,27,117,32,31,6,1,0,0,0,0,0,0,0,0,1,5,3,0,0,0,2,2,0.0,0.833333333,1.125,2019,3.938288920056101,4.6199158485273495,4.4900442513079835,4.271659118926589,0.7285368802902056,0.021821631878557873,0.19734345351043645,7.876577840112202,3.3702664796633943,0.8709677419354839,2.337078651685393,159.03846153846158,17.398316970546986,3.912015137180701,1.262272089761571,50.633333333333326
4582,4582,4582,4582,262,20190424OBWO0,2019-04-24,WO,OB,0,B,0,W,0,27,137,34,32,6,2,0,1,0,0,0,0,2,0,0,6,1,0,0,0,3,3,4.0,1.0,1.333333333,2019,4.23453237410072,4.584172661870504,3.8917302002253615,3.616845634510756,0.6851119894598154,0.016080402010050253,0.2,7.730935251798563,2.758273381294964,0.6215827338129496,2.8028169014084505,143.80769230769232,16.139568345323738,3.754016064257028,1.1697841726618703,40.73333333333333
4583,4583,4583,4583,263,20190424OBWO0,2019-04-24,OB,WO,0,T,0,L,0,24,136,38,36,13,4,1,1,1,0,0,0,2,0,0,6,1,0,0,0,8,8,2.0,1.894736842,1.0,2019,2.9742489270386265,3.3605150214592276,3.2977639113862707,3.7271244500849057,0.7617728531855955,0.013251783893985729,0.1712538226299694,6.489270386266093,2.5879828326180254,0.5021459227467812,2.5074626865671643,142.73076923076925,15.92703862660944,3.7751780264496433,1.0171673819742488,74.3
4584,4584,4584,4584,264,20190424SKSS0,2019-04-24,SS,SK,0,B,0,L,1,33,210,51,42,12,4,0,3,1,0,0,1,8,1,0,6,2,1,0,0,9,9,3.0,1.32,3.75,2019,4.371814092953523,4.938530734632684,3.694065958887084,4.098713333754659,0.6618705035971223,0.02089864158829676,0.1974921630094044,7.650674662668664,3.4407796101949017,0.8095952023988006,2.223529411764706,150.08,16.875562218890554,3.9124087591240877,1.2413793103448276,32.06666666666667
4585,4585,4585,4585,265,20190424SKSS0,2019-04-24,SK,SS,0,T,0,W,0,33,221,56,47,16,3,0,0,2,0,2,0,7,0,0,12,1,1,0,1,8,7,1.5,2.045454545,2.1,2019,3.694323144104803,4.048034934497816,3.6264174246891137,3.754880883167725,0.7254768392370572,0.01627670396744659,0.20040691759918616,7.742358078602622,3.1834061135371177,0.6288209606986899,2.432098765432099,151.6,16.550218340611355,3.847715736040609,1.2227074235807858,55.2
4586,4586,4586,4586,266,20190425OBWO0,2019-04-25,WO,OB,0,B,0,W,3,27,146,41,37,11,3,0,2,0,0,0,0,4,0,0,6,1,0,0,0,6,6,1.5,3.0,1.0909090909999999,2019,4.188365650969528,4.524930747922438,3.8079001805932813,3.6373761353178655,0.6866537717601547,0.016520894071914486,0.19922254616132168,7.666204986149586,2.729916897506925,0.6357340720221607,2.808219178082192,143.55555555555554,16.105263157894736,3.763106796116505,1.159279778393352,43.83333333333333
4587,4587,4587,4587,267,20190425OBWO0,2019-04-25,OB,WO,0,T,0,L,0,24,158,44,40,16,3,0,1,0,0,0,0,3,0,1,5,0,0,0,1,9,5,1.363636364,2.4,5.0,2019,3.1742738589211617,3.547717842323652,3.4173186494405847,3.744915129122535,0.7506613756613757,0.013738959764474977,0.17075564278704616,6.49792531120332,2.576763485477178,0.5228215767634855,2.5217391304347827,142.4814814814815,15.962655601659751,3.7678746327130255,1.0165975103734441,70.9
4588,4588,4588,4588,268,20190425SKSS0,2019-04-25,SS,SK,0,B,0,L,0,30,164,43,37,8,1,0,0,2,0,0,2,4,0,0,11,0,1,0,0,4,4,2.0,1.2,2.625,2019,4.512857142857143,5.052857142857143,3.839903796181048,4.270925798950632,0.663716814159292,0.02284011916583913,0.1936444885799404,7.5214285714285705,3.5485714285714285,0.8871428571428571,2.119565217391304,152.38461538461542,16.98,3.922772277227722,1.2428571428571429,29.16666666666667
4589,4589,4589,4589,269,20190425SKSS0,2019-04-25,SK,SS,0,T,0,W,1,30,187,48,39,12,3,0,0,2,0,3,0,5,1,1,11,0,0,0,0,3,2,1.125,1.7,2.0,2019,3.7875,4.1625,3.7536015922190207,3.725568656093489,0.7201516108654453,0.01539942252165544,0.2011549566891241,7.8375,3.3,0.6,2.375,154.26923076923075,16.7125,3.853025936599424,1.2458333333333331,55.9
4590,4590,4590,4590,270,20190426HTWO0,2019-04-26,WO,HT,0,B,0,W,0,27,154,42,40,14,3,1,0,0,0,0,0,2,0,0,6,1,1,0,0,4,4,2.0,1.8,2.0,2019,4.253671562082777,4.578104138851803,3.895155269210488,3.732527935132208,0.6885856079404467,0.017757009345794394,0.19719626168224305,7.606141522029373,2.7757009345794397,0.684913217623498,2.74025974025974,143.64285714285714,16.10947930574099,3.755368814192344,1.1575433911882511,43.93333333333333
4591,4591,4591,4591,271,20190426HTWO0,2019-04-26,HT,WO,0,T,0,L,0,24,158,41,31,8,2,1,0,0,0,0,3,6,0,1,8,0,0,0,0,8,7,1.875,2.769230769,2.0,2019,6.311688311688313,6.701298701298702,5.999728218210361,5.011445279470114,0.6463975472662239,0.022140221402214017,0.1688191881918819,7.12987012987013,4.909090909090908,0.9350649350649352,1.4523809523809523,163.03846153846158,18.350649350649352,3.881868131868132,1.3722943722943723,-20.2
4592,4592,4592,4592,272,20190426LTOB0,2019-04-26,OB,LT,0,B,0,W,0,27,181,44,35,8,1,1,0,0,0,0,1,7,0,1,7,1,0,0,0,8,7,1.875,0.6,1.0909090909999999,2019,3.2530120481927725,3.759036144578314,3.617555245206177,3.793691146053329,0.7414330218068536,0.014111006585136409,0.16839134524929444,6.469879518072291,2.602409638554217,0.5421686746987951,2.4861111111111107,143.03571428571428,16.08433734939759,3.7605633802816896,1.0160642570281124,70.4
4593,4593,4593,4593,273,20190426LTOB0,2019-04-26,LT,OB,0,T,0,L,0,24,177,42,37,12,2,1,0,1,0,0,1,3,0,1,11,0,2,0,0,11,9,3.0,1.8,1.5,2019,5.438848920863309,6.138129496402877,5.6196737655712665,4.903176569762554,0.6748109365910413,0.03098591549295775,0.2028169014084507,8.39136690647482,4.312230215827339,1.2820143884892088,1.945945945945946,157.65384615384616,17.693525179856113,3.8344246959775488,1.428776978417266,8.43333333333333
4594,4594,4594,4594,274,20190426SKKT0,2019-04-26,KT,SK,0,B,0,L,0,27,164,39,32,6,1,0,0,2,0,0,0,6,0,1,3,1,0,1,0,2,1,1.8,1.333333333,1.5,2019,4.851851851851851,5.666666666666668,4.658694880780594,5.404529561443283,0.6733091787439613,0.02982292637465051,0.15843429636533085,6.296296296296298,4.592592592592593,1.1851851851851851,1.3709677419354838,146.57142857142858,16.88888888888889,3.807050092764378,1.2304526748971194,17.5
4595,4595,4595,4595,275,20190426SKKT0,2019-04-26,SK,KT,0,T,0,W,1,27,117,32,31,5,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0.0,0.666666667,0.545454545,2019,3.708,4.104,3.794930294214877,3.6840686560934888,0.726240286909743,0.014732965009208104,0.20257826887661146,7.92,3.312,0.5760000000000001,2.391304347826087,155.4814814814815,16.792,3.854912764003673,1.26,61.0
4596,4596,4596,4596,276,20190427HHNC0,2019-04-27,NC,HH,0,B,0,W,1,27,145,37,30,4,0,0,0,0,0,0,0,6,0,1,7,2,0,0,0,1,0,0.6,1.5,1.0,2019,3.867567567567568,4.524324324324326,4.3428466942148765,4.211041629066463,0.7282415630550622,0.02117863720073665,0.19613259668508287,7.771621621621622,3.247297297297297,0.8391891891891893,2.393258426966292,157.4814814814815,17.237837837837837,3.9044995408631764,1.2364864864864866,54.633333333333326
4597,4597,4597,4597,277,20190427HHNC0,2019-04-27,HH,NC,0,T,0,L,0,24,174,47,44,22,7,0,2,1,0,0,1,1,0,1,8,0,0,0,1,15,15,2.076923077,2.0625,3.428571429,2019,4.797356828193832,5.07488986784141,4.924216002948556,4.348421079000978,0.7014925373134329,0.019940179461615155,0.18544366899302087,7.3744493392070485,3.88546255506608,0.7929515418502203,1.8979591836734693,149.96153846153842,17.176211453744493,3.883466135458167,1.2555066079295154,23.1
4598,4598,4598,4598,278,20190427HTWO0,2019-04-27,WO,HT,0,B,0,L,0,27,169,42,33,9,2,0,0,0,0,1,1,7,1,0,7,1,1,0,0,6,5,1.714285714,1.7777777780000001,2.625,2019,4.244845360824741,4.557989690721648,3.956843050962847,3.697347006608953,0.6914893617021277,0.0170863309352518,0.19514388489208634,7.550257731958762,2.748711340206185,0.6610824742268039,2.7468354430379747,144.0,16.144329896907216,3.752021563342319,1.1481958762886595,46.033333333333346
4599,4599,4599,4599,279,20190427HTWO0,2019-04-27,HT,WO,0,T,0,W,0,27,116,36,35,8,2,0,2,1,0,0,0,1,1,0,8,0,0,0,0,4,4,0.75,1.0,2.142857143,2019,6.364016736401672,6.7782426778242675,5.945695901206484,4.9780268150893034,0.6397637795275591,0.021333333333333333,0.16977777777777778,7.192468619246862,4.97071129707113,0.9037656903765692,1.4469696969696968,162.85185185185185,18.397489539748953,3.880847308031774,1.3849372384937235,-22.4
4600,4600,4600,4600,280,20190427LGSS0,2019-04-27,SS,LG,0,B,0,L,0,27,168,45,37,12,2,0,2,0,1,1,0,6,0,1,8,0,1,0,0,8,6,1.384615385,4.5,0.75,2019,4.475342465753425,4.993150684931507,3.7644001369863016,4.193548108148284,0.6638325703073904,0.021904761904761903,0.1961904761904762,7.619178082191781,3.5506849315068494,0.8506849315068493,2.145833333333333,152.8148148148148,16.956164383561642,3.918328584995252,1.2534246575342465,31.266666666666673
4601,4601,4601,4601,281,20190427LGSS0,2019-04-27,LG,SS,0,T,0,W,0,27,114,35,32,7,1,0,0,1,0,0,0,3,0,0,5,1,0,0,0,0,0,0.428571429,0.0,0.6,2019,2.663513513513513,3.247297297297297,2.453831425742574,3.420501088525921,0.7304163726182076,0.008937437934458791,0.21052631578947367,7.735135135135135,3.101351351351352,0.3283783783783784,2.4941176470588244,142.25925925925932,15.571621621621626,3.8029702970297032,1.2162162162162162,87.53333333333333
4602,4602,4602,4602,282,20190427LTOB0,2019-04-27,OB,LT,0,B,0,W,0,27,122,33,32,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.0,0.666666667,1.0,2019,3.3837209302325584,3.9069767441860463,3.636416775012058,3.818301214233024,0.7299703264094956,0.013550135501355014,0.16802168021680214,6.488372093023255,2.755813953488372,0.5232558139534884,2.354430379746836,144.34482758620692,16.224806201550386,3.774571686203788,1.0348837209302326,69.6
4603,4603,4603,4603,283,20190427LTOB0,2019-04-27,LT,OB,0,T,0,L,0,24,157,41,32,10,3,0,0,1,0,0,1,7,2,1,13,1,3,0,0,7,7,1.75,2.25,1.5,2019,5.595271210013912,6.346314325452018,5.633386801225324,4.8108781136734615,0.6586992773763202,0.029810298102981032,0.2050587172538392,8.524339360222532,4.280945757997219,1.239221140472879,1.9912280701754383,158.37037037037038,17.84144645340751,3.848784878487848,1.4394993045897082,4.533333333333328
4604,4604,4604,4604,284,20190427SKKT0,2019-04-27,KT,SK,0,B,0,L,0,27,124,30,30,4,1,0,2,0,1,0,0,0,0,0,10,0,0,0,0,2,2,0.0,0.444444444,0.333333333,2019,4.714285714285714,5.535714285714287,4.589233273116767,5.392036910061743,0.6798373038930854,0.02877697841726619,0.15557553956834533,6.178571428571429,4.642857142857143,1.1428571428571428,1.3307692307692307,147.17241379310346,16.936507936507937,3.82094897045658,1.2222222222222223,21.3
4605,4605,4605,4605,285,20190427SKKT0,2019-04-27,SK,KT,0,T,0,W,3,27,166,38,34,8,1,0,0,0,0,0,1,3,0,0,9,0,0,0,0,1,1,0.666666667,1.222222222,1.0,2019,3.57915057915058,3.9613899613899615,3.660423458956599,3.631311899336733,0.7310628302994715,0.014311270125223612,0.20304114490161,7.888030888030888,3.231660231660232,0.555984555984556,2.4408602150537635,154.10714285714286,16.66023166023166,3.8492417484388937,1.247104247104247,67.2
4606,4606,4606,4606,286,20190428HHNC0,2019-04-28,NC,HH,0,B,0,W,0,27,143,38,36,9,1,0,2,0,0,0,0,2,0,0,11,0,0,0,0,4,4,0.6,0.5,3.0,2019,3.7314211212516297,4.40026075619296,4.243651248665533,4.209450663916175,0.7339449541284403,0.020480854853072127,0.1959038290293856,7.744458930899607,3.3441981747066496,0.8096479791395046,2.3157894736842106,157.03571428571428,17.198174706649283,3.9049733570159857,1.24380704041721,60.83333333333333
4607,4607,4607,4607,287,20190428HHNC0,2019-04-28,HH,NC,0,T,0,L,0,24,172,41,35,11,0,0,2,1,0,0,0,5,0,1,9,1,0,0,0,10,10,5.25,1.4,1.6666666669999999,2019,5.208510638297873,5.476595744680852,5.264034035265301,4.383813336944553,0.6850084222346996,0.02095238095238095,0.1847619047619048,7.429787234042553,3.791489361702128,0.8425531914893617,1.95959595959596,150.85185185185185,17.331914893617018,3.8753568030447183,1.251063829787234,12.899999999999999
4608,4608,4608,4608,288,20190428HTWO0,2019-04-28,WO,HT,0,B,0,W,3,27,152,43,40,14,2,0,0,3,1,0,0,3,0,0,7,0,0,0,0,5,4,1.5,2.4375,3.428571429,2019,4.270236612702366,4.6064757160647565,3.973735167634359,3.701891819231721,0.688487584650113,0.01647875108412836,0.19427580225498686,7.531755915317558,2.8580323785803237,0.6388542963885429,2.635294117647059,144.83333333333334,16.232876712328768,3.761904761904762,1.161892901618929,46.23333333333334
4609,4609,4609,4609,289,20190428HTWO0,2019-04-28,HT,WO,0,T,0,L,1,24,195,44,39,16,3,0,1,0,0,0,0,5,0,0,5,1,0,1,0,13,11,3.666666667,1.875,2.625,2019,6.278225806451613,6.67741935483871,5.833475526366621,4.9606493012547785,0.6422685409597673,0.022413793103448282,0.17155172413793104,7.221774193548387,4.790322580645161,0.9435483870967742,1.5075757575757576,161.17857142857142,18.197580645161292,3.8605645851154833,1.3709677419354838,-20.1
4610,4610,4610,4610,290,20190428LGSS0,2019-04-28,SS,LG,0,B,0,L,0,27,134,34,31,6,1,1,1,1,0,0,0,2,0,1,7,2,0,0,0,2,2,0.75,0.8888888890000001,0.9,2019,4.529722589167768,5.100396301188903,3.914719617450245,4.2876723549045845,0.6645962732919255,0.0228310502283105,0.1954337899543379,7.632760898282695,3.6380449141347424,0.8916776750330251,2.0980392156862746,153.35714285714286,17.017173051519155,3.9107468123861566,1.2642007926023775,30.56666666666667
4611,4611,4611,4611,291,20190428LGSS0,2019-04-28,LG,SS,0,T,0,W,0,27,155,34,30,6,1,0,0,0,1,1,1,1,0,1,11,0,0,0,0,1,1,0.0,0.7777777779999999,0.6,2019,2.5697522816166884,3.1329856584093867,2.44057751557987,3.4154480563542458,0.7396046353101569,0.008637236084452975,0.20825335892514396,7.638852672750978,3.0977835723598437,0.3168187744458931,2.465909090909091,141.25,15.469361147327248,3.784688995215311,1.2046936114732725,93.53333333333333
4612,4612,4612,4612,292,20190428LTOB0,2019-04-28,OB,LT,0,B,0,W,0,27,113,33,33,7,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,1.0,0.5,1.0,2019,3.269662921348315,3.775280898876405,3.508892048249669,3.770091128003602,0.7346938775510204,0.013157894736842105,0.16842105263157894,6.47191011235955,2.696629213483146,0.5056179775280899,2.4,143.6,16.134831460674153,3.772329246935201,1.0262172284644195,75.7
4613,4613,4613,4613,293,20190428LTOB0,2019-04-28,LT,OB,0,T,0,L,0,24,169,47,35,10,2,0,3,1,0,0,1,9,0,2,6,0,0,0,0,9,8,1.25,3.75,2.625,2019,5.668909825033648,6.395693135935397,5.663792719549125,4.732617781261727,0.65643197458973,0.028795811518324606,0.2094240837696335,8.721399730820997,4.3243606998654105,1.1991924629878872,2.016806722689076,158.32142857142858,17.89905787348587,3.8480902777777777,1.4737550471063257,2.8333333333333286
4614,4614,4614,4614,294,20190428SKKT0,2019-04-28,KT,SK,0,B,0,L,0,27,127,38,34,9,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,3,1.714285714,1.4444444440000002,1.875,2019,4.620689655172415,5.413793103448279,4.441939607070919,5.345923062223758,0.6832657788071801,0.0297723292469352,0.16024518388791595,6.310344827586207,4.4827586206896575,1.1724137931034482,1.4076923076923078,146.4,16.82758620689655,3.829119442022668,1.2183908045977012,24.8
