,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
18676,20190329SKWO0,20190329,SK,WO,0,T,75250,0,1,0,0, ,1,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18677,20190329SKWO0,20190329,WO,SK,0,B,75342,0,1,0,0, ,0,3,20,5,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.5,3.0,1.5,0
18679,20190330HTKT0,20190330,HT,KT,0,T,63628,0,1,0,0, ,0,1,25,5,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0.0,12.0,0.0,0
18680,20190330HTKT0,20190330,KT,HT,0,B,65060,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18681,20190330HTKT0,20190330,HT,KT,0,T,65616,0,1,0,0, ,0,4,25,7,5,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,1,0.75,0.0,1.5,0
18682,20190330HTKT0,20190330,HT,KT,0,T,67640,0,1,0,1, ,0,4,25,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
18683,20190330HTKT0,20190330,KT,HT,0,B,69041,0,1,0,0, ,1,2,16,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,3.0,0.0,0.0,1
18686,20190330HTKT0,20190330,KT,HT,0,B,75340,0,1,0,0, ,0,3,24,5,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3.0,0.0,1.5,1
18687,20190330LTLG0,20190330,LG,LT,0,B,61145,0,1,0,0, ,0,11,56,13,12,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0.0,0.0,0.0,0
18690,20190330LTLG0,20190330,LT,LG,0,T,69516,0,1,0,0, ,0,0,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1
18691,20190330LTLG0,20190330,LT,LG,0,T,69539,0,1,0,0, ,0,6,20,7,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
18692,20190330LTLG0,20190330,LT,LG,0,T,72862,0,1,0,1, ,0,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
18693,20190330LTLG0,20190330,LT,LG,0,T,74630,0,1,0,0, ,0,1,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18694,20190330LTLG0,20190330,LG,LT,0,B,79140,0,1,0,1, ,0,6,20,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18695,20190330NCHH0,20190330,NC,HH,0,T,61329,0,1,0,1, ,0,6,23,8,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,0
18696,20190330NCHH0,20190330,HH,NC,0,B,62611,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18697,20190330NCHH0,20190330,NC,HH,0,T,65042,0,1,0,0, ,0,4,23,8,5,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,3.0,0.0,0.0,0
18699,20190330NCHH0,20190330,HH,NC,0,B,69762,0,1,0,1, ,0,3,13,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5,1
18701,20190330NCHH0,20190330,HH,NC,0,B,73738,0,1,0,0, ,0,5,21,6,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,1.5,1
18702,20190330NCHH0,20190330,NC,HH,0,T,75867,0,1,0,0, ,0,8,73,14,10,2,1,0,0,1,0,0,0,4,0,0,2,0,1,0,0,3,2,6.0,0.0,1.0,0
18703,20190330OBSS0,20190330,OB,SS,0,T,62242,0,1,0,0, ,0,4,14,5,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0.0,0.75,0.0,1
18704,20190330OBSS0,20190330,OB,SS,0,T,62951,0,1,0,0,W,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,1
18705,20190330OBSS0,20190330,OB,SS,0,T,63248,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1
18706,20190330OBSS0,20190330,SS,OB,0,B,69446,0,1,0,1,L,0,3,21,6,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,3.0,3.0,6.0,0
18707,20190330OBSS0,20190330,OB,SS,0,T,73248,0,1,0,0, ,0,1,10,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,3.0,0.0,1
18710,20190330SKWO0,20190330,WO,SK,0,B,62363,0,1,0,0,W,0,3,14,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1
18711,20190330SKWO0,20190330,WO,SK,0,B,63342,0,1,0,1,S,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
18712,20190330SKWO0,20190330,SK,WO,0,T,64805,0,1,0,1, ,0,4,29,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0
18713,20190330SKWO0,20190330,SK,WO,0,T,65343,0,1,0,0, ,0,3,24,5,3,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1.5,2.0,3.0,0
18716,20190330SKWO0,20190330,SK,WO,0,T,75250,0,1,0,0,L,0,2,19,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.0,4.5,0.0,0
18717,20190330SKWO0,20190330,WO,SK,0,B,76430,0,1,0,0, ,1,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
18718,20190331HTKT0,20190331,HT,KT,0,T,62648,0,1,0,1,S,0,6,42,9,7,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0.6,1.5,1.5,1
18719,20190331HTKT0,20190331,KT,HT,0,B,65056,0,1,0,0,L,0,1,21,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3.0,9.0,3.0,0
18720,20190331HTKT0,20190331,KT,HT,0,B,65058,0,1,0,0, ,0,4,17,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.75,3.0,0
18721,20190331HTKT0,20190331,KT,HT,0,B,65062,0,1,0,1, ,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18723,20190331HTKT0,20190331,HT,KT,0,T,65643,0,1,0,0, ,0,1,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,6.0,0.0,1
18724,20190331HTKT0,20190331,HT,KT,0,T,65665,0,1,0,0,W,0,2,16,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,3.0,1
18725,20190331HTKT0,20190331,HT,KT,0,T,68639,0,1,0,0, ,1,5,33,8,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1.8,6.0,1
18726,20190331HTKT0,20190331,KT,HT,0,B,69041,0,1,0,0, ,0,4,25,6,4,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0.0,1.5,0.0,0
18727,20190331HTKT0,20190331,KT,HT,0,B,69047,0,1,0,0, ,0,1,17,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0,0
18729,20190331LTLG0,20190331,LG,LT,0,B,60140,0,1,0,0, ,0,2,12,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,6.0,1.5,1
18731,20190331LTLG0,20190331,LT,LG,0,T,63543,0,1,0,0, ,0,0,10,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0
18732,20190331LTLG0,20190331,LG,LT,0,B,67119,0,1,0,0, ,0,5,20,7,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,3.0,3.0,0.0,1
18733,20190331LTLG0,20190331,LG,LT,0,B,69159,0,1,0,0, ,0,6,29,7,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18734,20190331LTLG0,20190331,LT,LG,0,T,69539,0,1,0,0,L,0,1,10,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,6.0,0.0,0
18736,20190331LTLG0,20190331,LT,LG,0,T,72523,0,1,0,0, ,1,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1.5,0.0,0
18737,20190331LTLG0,20190331,LT,LG,0,T,75321,0,1,0,0, ,0,4,23,9,9,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,4.5,3.0,1.5,0
18738,20190331LTLG0,20190331,LG,LT,0,B,76650,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18739,20190331LTLG0,20190331,LG,LT,0,B,78148,0,1,0,1,W,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18740,20190331LTLG0,20190331,LT,LG,0,T,79545,0,1,0,1, ,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18742,20190331NCHH0,20190331,HH,NC,0,B,60768,0,1,0,0, ,0,5,22,7,7,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0.0,3.0,1.0,0
18743,20190331NCHH0,20190331,HH,NC,0,B,62611,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18744,20190331NCHH0,20190331,NC,HH,0,T,63950,0,1,0,0, ,1,1,9,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
18745,20190331NCHH0,20190331,NC,HH,0,T,64995,0,1,0,0, ,1,5,46,9,7,2,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.0,1.0,6.0,1
18747,20190331NCHH0,20190331,HH,NC,0,B,73801,0,1,0,0, ,0,4,17,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1.5,0.0,0
18748,20190331NCHH0,20190331,HH,NC,0,B,74857,0,1,0,1, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18749,20190331NCHH0,20190331,NC,HH,0,T,76118,0,1,0,1,S,0,3,24,5,4,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,1
18750,20190331NCHH0,20190331,NC,HH,0,T,79358,0,1,0,0, ,1,2,12,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,1.5,3.0,1
18751,20190331OBSS0,20190331,OB,SS,0,T,61214,0,1,0,0, ,0,1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,1
18752,20190331OBSS0,20190331,SS,OB,0,B,61365,0,1,0,0, ,0,5,36,9,7,2,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,2,2,0.0,6.0,1.5,0
18753,20190331OBSS0,20190331,SS,OB,0,B,61457,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18754,20190331OBSS0,20190331,OB,SS,0,T,62242,0,1,0,0, ,1,3,17,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18755,20190331OBSS0,20190331,OB,SS,0,T,63248,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,1
18756,20190331OBSS0,20190331,OB,SS,0,T,67266,0,1,0,0, ,1,5,28,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18757,20190331OBSS0,20190331,SS,OB,0,B,67421,0,1,0,0, ,0,6,27,9,7,2,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,2,2,3.0,0.0,1.0,0
18759,20190331OBSS0,20190331,OB,SS,0,T,68249,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18761,20190331OBSS0,20190331,SS,OB,0,B,69446,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18762,20190331SKWO0,20190331,SK,WO,0,T,61895,0,1,0,0, ,0,1,14,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,1
18763,20190331SKWO0,20190331,WO,SK,0,B,62360,0,1,0,1, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,1.0,0
18764,20190331SKWO0,20190331,SK,WO,0,T,64805,0,1,0,0, ,1,1,14,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1
18765,20190331SKWO0,20190331,SK,WO,0,T,64893,0,1,0,0, ,0,2,11,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18767,20190331SKWO0,20190331,SK,WO,0,T,65343,0,1,0,0, ,0,1,19,5,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,2,2,9.0,0.0,6.0,1
18768,20190331SKWO0,20190331,WO,SK,0,B,67828,0,1,0,0, ,0,1,12,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3.0,0.0,0.0,0
18769,20190331SKWO0,20190331,SK,WO,0,T,69813,0,1,0,0,W,0,3,13,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,1
18771,20190331SKWO0,20190331,WO,SK,0,B,74359,0,1,0,0,L,0,1,12,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0.0,6.0,0.0,0
18772,20190331SKWO0,20190331,WO,SK,0,B,75342,0,1,0,0, ,0,1,23,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12.0,9.0,0.0,0
18773,20190331SKWO0,20190331,WO,SK,0,B,76430,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18774,20190331SKWO0,20190331,SK,WO,0,T,79130,0,1,0,0, ,1,3,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
18775,20190331SKWO0,20190331,SK,WO,0,T,79847,0,1,0,1,S,0,3,15,5,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,2.0,0.0,1
18776,20190402HTSS0,20190402,SS,HT,0,B,60146,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18777,20190402HTSS0,20190402,HT,SS,0,T,62648,0,1,0,1,S,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18778,20190402HTSS0,20190402,HT,SS,0,T,63628,0,1,0,0, ,1,2,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0.0,0.0,1
18780,20190402HTSS0,20190402,SS,HT,0,B,67421,0,1,0,0, ,0,3,17,5,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,0
18781,20190402HTSS0,20190402,HT,SS,0,T,68639,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18782,20190402HTSS0,20190402,SS,HT,0,B,69446,0,1,0,1, ,0,6,27,8,7,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1.5,0.0,6.0,0
18784,20190402KTOB0,20190402,OB,KT,0,B,61214,0,1,0,1, ,0,3,19,6,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,0.0,1.5,1
18785,20190402KTOB0,20190402,OB,KT,0,B,62951,0,1,0,0, ,0,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
18786,20190402KTOB0,20190402,KT,OB,0,T,65056,0,1,0,0, ,0,9,50,11,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0
18788,20190402KTOB0,20190402,KT,OB,0,T,69047,0,1,0,1, ,0,3,30,6,4,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,3.0,0.0,3.0,0
18789,20190402KTOB0,20190402,OB,KT,0,B,70425,0,1,0,0, ,0,3,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,1
18791,20190402LGHH0,20190402,HH,LG,0,B,60768,0,1,0,0, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18792,20190402LGHH0,20190402,LG,HH,0,T,61145,0,1,0,0, ,0,9,40,11,10,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5,0
18794,20190402LGHH0,20190402,HH,LG,0,B,67703,0,1,0,0, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18795,20190402LGHH0,20190402,HH,LG,0,B,73801,0,1,0,0, ,0,3,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,3.0,1
18796,20190402LGHH0,20190402,HH,LG,0,B,74857,0,1,0,1, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,1
18797,20190402LGHH0,20190402,LG,HH,0,T,79140,0,1,0,1, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18800,20190402LTSK0,20190402,LT,SK,0,T,63543,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1
18801,20190402LTSK0,20190402,SK,LT,0,B,64805,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
18802,20190402LTSK0,20190402,SK,LT,0,B,64893,0,1,0,0, ,0,4,20,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0
18803,20190402LTSK0,20190402,LT,SK,0,T,69539,0,1,0,1, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18804,20190402LTSK0,20190402,LT,SK,0,T,72523,0,1,0,0, ,0,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18805,20190402LTSK0,20190402,SK,LT,0,B,75250,0,1,0,1, ,0,3,25,6,6,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1.0,0.0,6.0,0
18807,20190402LTSK0,20190402,LT,SK,0,T,79545,0,1,0,0, ,1,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18808,20190402WONC0,20190402,WO,NC,0,T,62360,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18809,20190402WONC0,20190402,WO,NC,0,T,62363,0,1,0,0, ,0,1,14,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3.0,6.0,0.0,1
18810,20190402WONC0,20190402,WO,NC,0,T,63342,0,1,0,1,W,0,5,31,7,6,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0.75,1.8,1.5,1
18811,20190402WONC0,20190402,NC,WO,0,B,63950,0,1,0,0,L,0,2,19,5,4,2,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,2,6.0,4.5,6.0,0
18812,20190402WONC0,20190402,NC,WO,0,B,64995,0,1,0,0, ,0,1,21,5,3,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0.0,12.0,3.0,0
18813,20190402WONC0,20190402,NC,WO,0,B,66920,0,1,0,1, ,0,1,16,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6.0,6.0,0.0,0
18816,20190402WONC0,20190402,NC,WO,0,B,75867,0,1,0,0, ,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0
18817,20190402WONC0,20190402,NC,WO,0,B,79358,0,1,0,0, ,0,3,20,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0
18818,20190403HTSS0,20190403,SS,HT,0,B,60146,0,1,0,0, ,1,2,19,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,3.0,0.0,1
18819,20190403HTSS0,20190403,HT,SS,0,T,65616,0,1,0,1, ,0,3,17,5,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1.0,1.5,1.5,0
18820,20190403HTSS0,20190403,HT,SS,0,T,65643,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18821,20190403HTSS0,20190403,HT,SS,0,T,65665,0,1,0,0, ,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0
18822,20190403HTSS0,20190403,SS,HT,0,B,67421,0,1,0,0,W,0,6,21,5,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0.0,0.0,0.0,1
18825,20190403HTSS0,20190403,SS,HT,0,B,73117,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
18826,20190403HTSS0,20190403,SS,HT,0,B,77927,0,1,0,0, ,1,4,27,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,0.75,0.0,1
18827,20190403KTOB0,20190403,OB,KT,0,B,62242,0,1,0,0, ,0,4,26,6,6,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,1
18828,20190403KTOB0,20190403,OB,KT,0,B,63248,0,1,0,1,S,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18829,20190403KTOB0,20190403,KT,OB,0,T,65060,0,1,0,1, ,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18831,20190403KTOB0,20190403,OB,KT,0,B,67266,0,1,0,0, ,1,3,16,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,1
18833,20190403KTOB0,20190403,KT,OB,0,T,69041,0,1,0,0, ,0,3,16,6,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,6.0,3.0,3.0,0
18834,20190403KTOB0,20190403,OB,KT,0,B,74513,0,1,0,0, ,0,1,11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,1
18835,20190403LGHH0,20190403,HH,LG,0,B,62611,0,1,0,1, ,0,3,20,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,3.0,0
18836,20190403LGHH0,20190403,HH,LG,0,B,65769,0,1,0,0, ,0,4,22,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
18837,20190403LGHH0,20190403,LG,HH,0,T,67119,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
18839,20190403LGHH0,20190403,LG,HH,0,T,69159,0,1,0,0, ,0,6,28,8,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,1
18840,20190403LGHH0,20190403,HH,LG,0,B,69762,0,1,0,0, ,0,0,17,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18841,20190403LGHH0,20190403,HH,LG,0,B,73738,0,1,0,0, ,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
18843,20190403LGHH0,20190403,LG,HH,0,T,79140,0,1,0,1, ,0,3,11,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1
18845,20190403LTSK0,20190403,SK,LT,0,B,61895,0,1,0,0, ,0,3,17,3,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
18847,20190403LTSK0,20190403,LT,SK,0,T,63543,0,1,0,0, ,1,4,16,5,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3.0,0.0,0.0,1
18848,20190403LTSK0,20190403,SK,LT,0,B,64805,0,1,0,1, ,0,3,14,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
18849,20190403LTSK0,20190403,SK,LT,0,B,65343,0,1,0,0, ,0,1,15,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,0
18850,20190403LTSK0,20190403,SK,LT,0,B,69813,0,1,0,0,L,0,2,24,5,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,3.0,4.5,0.0,0
18851,20190403LTSK0,20190403,LT,SK,0,T,72862,0,1,0,0,W,0,3,25,5,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,1
18852,20190403LTSK0,20190403,LT,SK,0,T,75321,0,1,0,1,S,0,3,13,5,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.0,0.0,3.0,1
18853,20190403WONC0,20190403,NC,WO,0,B,61329,0,1,0,1, ,0,6,33,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
