,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
20054,20190508NCSS0,20190508,NC,SS,0,T,69940,1,0,1,1,L,0,24,92,29,29,5,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,2,2,1.5,0.625,1.5,0
20055,20190508NCSS0,20190508,SS,NC,0,B,74454,1,0,1,1,W,0,27,99,28,28,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.222222222,0.333333333,1
20058,20190509HHSK0,20190509,HH,SK,0,T,69744,1,0,0,0,W,0,18,106,24,22,5,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0.0,1.166666667,0.857142857,1
20062,20190509HHSK0,20190509,SK,HH,0,B,77829,1,0,0,0,L,0,15,94,22,20,5,1,0,0,1,0,0,0,2,0,0,10,0,0,0,0,1,1,0.375,1.4,1.8,0
20068,20190509HTOB0,20190509,OB,HT,0,B,65543,1,0,0,0, ,0,19,101,26,25,7,3,0,0,1,0,0,0,1,0,0,6,1,0,0,0,1,1,0.333333333,1.058823529,1.5,0
20072,20190509HTOB0,20190509,HT,OB,0,T,69656,1,0,0,0, ,0,18,97,26,25,8,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,3,1,0.0,1.3125,1.5,1
20077,20190509LGWO0,20190509,WO,LG,0,B,67313,1,0,0,0, ,0,18,96,27,25,7,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,1,0.0,1.166666667,0.428571429,1
20078,20190509LGWO0,20190509,LG,WO,0,T,68135,1,0,1,1,L,0,24,104,31,30,6,1,0,0,2,0,0,0,1,0,0,3,0,1,0,0,2,2,3.0,0.875,0.666666667,0
20083,20190509LTKT0,20190509,KT,LT,0,B,69032,1,0,0,0,L,0,14,101,29,28,15,2,1,1,0,0,0,0,0,0,1,3,0,0,0,0,11,11,3.0,3.6,0.857142857,0
20087,20190509LTKT0,20190509,LT,KT,0,T,77318,1,0,0,0,W,0,15,107,28,22,8,2,0,0,0,0,0,1,4,0,1,2,0,0,0,0,2,2,1.2,3.0,3.75,1
20093,20190509NCSS0,20190509,NC,SS,0,T,68900,1,0,0,0,L,0,8,63,18,13,5,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,5,5,4.0,3.5,6.0,0
20094,20190509NCSS0,20190509,SS,NC,0,B,69413,1,0,0,0, ,0,12,91,22,16,6,1,0,0,0,1,0,1,4,0,1,5,0,0,0,0,4,4,1.5,0.9,21.0,1
20101,20190510HHLG0,20190510,LG,HH,0,B,69103,1,0,0,0,L,0,18,113,27,25,6,1,0,0,1,0,0,0,0,0,2,9,0,0,0,0,5,1,1.5,1.153846154,1.2,0
20106,20190510HHLG0,20190510,HH,LG,0,T,79764,1,0,0,0,W,0,21,93,26,25,4,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,2,1,0.0,0.6,0.0,1
20109,20190510LTSS0,20190510,LT,SS,0,T,62528,1,0,0,0,W,0,15,125,26,18,3,1,0,1,3,0,0,0,8,0,0,4,0,0,0,0,5,5,4.5,2.357142857,1.5,1
20112,20190510LTSS0,20190510,SS,LT,0,B,69446,1,0,0,0,L,0,11,82,21,18,9,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,6,6,7.5,2.1818181819999998,2.25,0
20117,20190510OBNC0,20190510,OB,NC,0,T,61214,1,0,0,0, ,0,6,33,12,11,6,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,4,6.0,3.6,3.0,0
20124,20190510OBNC0,20190510,NC,OB,0,B,69962,1,0,0,0, ,0,7,42,12,10,4,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,3,3,0.0,1.5,9.0,1
20129,20190510SKHT0,20190510,HT,SK,0,B,61643,1,0,0,0,L,0,14,93,23,20,6,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,4,4,0.75,2.333333333,1.5,0
20132,20190510SKHT0,20190510,SK,HT,0,T,68815,1,0,0,0,W,0,21,97,27,24,5,1,1,0,0,0,0,1,2,0,0,7,0,0,0,0,1,1,0.0,1.0,1.5,1
20139,20190510WOKT0,20190510,KT,WO,0,B,67008,1,0,0,0, ,0,16,103,26,22,5,1,0,0,1,0,0,0,4,0,0,7,0,0,0,0,6,6,7.5,0.8,2.4,1
20140,20190510WOKT0,20190510,WO,KT,0,T,68341,1,0,0,0, ,0,18,89,27,25,6,0,0,0,0,0,0,0,2,0,0,5,0,1,1,0,4,3,1.5,1.3125,1.0,0
20149,20190511HHLG0,20190511,HH,LG,0,T,69748,1,0,0,0,L,0,15,88,24,20,7,1,0,1,2,0,1,0,3,0,0,3,1,0,0,0,6,6,3.75,2.307692308,2.4,0
20150,20190511HHLG0,20190511,LG,HH,0,B,76455,1,0,0,0,W,0,17,107,24,20,5,1,1,0,1,0,0,1,3,0,0,3,0,0,0,0,3,2,0.0,1.4,2.4,1
20154,20190511LTSS0,20190511,LT,SS,0,T,65546,1,0,0,0,L,0,18,101,25,21,4,1,0,0,0,0,1,0,3,0,0,4,0,1,0,0,3,3,2.25,1.2352941179999999,1.5,0
20155,20190511LTSS0,20190511,SS,LT,0,B,69435,1,0,0,0,W,0,22,115,28,27,5,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,1,3.0,0.333333333,1.5,1
20159,20190511OBNC0,20190511,NC,OB,0,B,63991,1,0,0,0,L,0,16,90,24,21,7,1,0,2,0,0,0,1,2,0,0,4,1,0,0,0,6,6,1.5,4.5,10.5,0
20162,20190511OBNC0,20190511,OB,NC,0,T,68240,1,0,0,0,W,0,21,117,27,25,5,0,0,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,0.0,0.0,2.25,1
20169,20190511SKHT0,20190511,HT,SK,0,B,69640,1,0,0,0,L,0,16,86,27,25,10,2,0,0,2,0,0,0,1,0,1,3,2,1,0,1,6,5,1.285714286,1.928571429,2.0,0
20171,20190511SKHT0,20190511,SK,HT,0,T,69861,1,0,0,0,W,0,15,79,21,20,5,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,3,3,2.0,0.2,0.5,1
20182,20190511WOKT0,20190511,WO,KT,0,T,69343,1,0,0,0, ,0,16,85,21,19,4,1,0,0,0,0,1,0,0,0,1,9,0,0,0,0,1,1,0.0,0.75,0.0,1
20184,20190511WOKT0,20190511,KT,WO,0,B,75258,1,0,0,0, ,0,15,74,21,21,6,0,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,0,0.0,1.2,0.428571429,0
20189,20190512HHLG0,20190512,LG,HH,0,B,61145,1,0,0,0,W,0,15,79,17,15,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0.0,0.6,1.5,1
20190,20190512HHLG0,20190512,HH,LG,0,T,65769,1,0,0,0,L,0,15,91,25,22,9,2,0,0,0,1,0,0,1,0,2,3,0,1,0,0,2,2,1.5,2.0,1.0,0
20197,20190512LTSS0,20190512,LT,SS,0,T,60559,1,0,0,0, ,0,4,37,9,8,4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,5,5,6.0,3.75,1.5,1
20208,20190512LTSS0,20190512,SS,LT,0,B,77446,1,0,0,0, ,0,6,51,12,10,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3,3,0.75,2.5,1.0,0
20213,20190512OBNC0,20190512,NC,OB,0,B,69934,1,0,0,0,L,0,21,111,28,26,6,2,0,1,1,1,0,0,2,0,0,3,0,1,0,0,3,3,0.5,1.142857143,0.375,0
20216,20190512OBNC0,20190512,OB,NC,0,T,77211,1,0,0,0,W,0,18,81,21,20,4,2,0,0,0,1,0,0,1,0,0,3,1,0,0,0,1,1,1.0,0.833333333,1.2,1
20218,20190512SKHT0,20190512,SK,HT,0,T,60841,1,0,0,0, ,0,10,89,20,16,8,3,0,0,1,1,1,0,3,0,0,4,0,0,0,0,3,3,1.5,2.4,3.0,1
20224,20190512SKHT0,20190512,HT,SK,0,B,69620,1,0,0,0, ,0,8,76,15,10,3,1,0,1,2,1,0,0,5,0,0,2,0,2,0,0,3,3,6.0,2.5714285709999998,3.0,0
20228,20190512WOKT0,20190512,WO,KT,0,T,62360,1,0,0,0,L,0,14,88,23,20,9,2,0,1,0,0,1,1,1,0,0,4,0,1,0,0,4,4,2.25,1.875,1.5,0
20232,20190512WOKT0,20190512,KT,WO,0,B,69045,1,0,0,0,W,0,24,94,26,26,3,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0.0,0.333333333,0.0,1
20237,20190514KTHT0,20190514,KT,HT,0,T,68043,1,0,0,0,W,0,25,90,28,27,2,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0.0,0.375,0.375,1
20240,20190514KTHT0,20190514,HT,KT,0,B,77637,1,0,0,0,L,0,21,104,28,28,8,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0.75,1.142857143,0.375,0
20243,20190514LGLT0,20190514,LT,LG,0,B,69550,1,0,1,1,W,0,27,107,31,29,3,0,0,0,1,1,0,0,2,0,0,8,0,0,0,0,0,0,0.0,0.75,0.6,1
20244,20190514LGLT0,20190514,LG,LT,0,T,76355,1,0,0,0,L,0,15,82,20,19,5,0,0,3,0,1,0,0,1,0,0,4,0,0,0,0,4,4,0.0,1.363636364,2.25,0
20245,20190514SKNC0,20190514,SK,NC,0,T,62869,1,0,0,0,L,0,18,87,28,27,9,1,0,1,1,0,0,0,1,0,0,3,0,0,0,0,4,4,2.25,2.454545455,0.857142857,0
20249,20190514SKNC0,20190514,NC,SK,0,B,69940,1,0,0,0,W,0,21,88,25,23,5,0,0,0,0,1,0,1,0,0,1,3,1,0,0,0,1,1,0.0,1.25,0.333333333,1
20256,20190514SSOB0,20190514,OB,SS,0,B,66291,1,0,0,0, ,0,23,115,32,24,5,0,0,0,1,1,1,1,5,1,1,2,1,0,0,0,3,3,1.285714286,1.3043478259999999,1.875,0
20258,20190514SSOB0,20190514,SS,OB,0,T,69413,1,0,0,0, ,0,17,104,28,24,8,2,1,0,1,0,0,0,4,0,0,4,0,0,0,0,2,2,2.0,2.1176470590000003,1.5,1
20264,20190514WOHH0,20190514,HH,WO,0,B,65764,1,0,0,0,W,0,17,90,23,20,5,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,2,2,1.0,2.25,2.0,1
20265,20190514WOHH0,20190514,WO,HH,0,T,67603,1,0,0,0,L,0,18,99,27,22,6,2,0,2,0,1,0,0,5,0,0,4,0,0,0,0,6,6,2.25,7.0,3.75,0
20275,20190515KTHT0,20190515,KT,HT,0,T,69032,1,0,0,0,W,0,18,114,26,24,6,1,0,0,1,0,0,0,2,0,0,7,0,0,0,1,3,0,2.4,1.285714286,2.4,1
20277,20190515KTHT0,20190515,HT,KT,0,B,69656,1,0,0,0, ,0,15,108,25,21,7,1,1,0,0,1,0,0,3,0,1,7,0,0,0,0,3,3,4.5,1.5,2.4,0
20282,20190515LGLT0,20190515,LG,LT,0,T,68135,1,0,0,0, ,0,21,98,27,26,6,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,3,3,0.375,0.7894736840000001,3.0,0
20290,20190515LGLT0,20190515,LT,LG,0,B,77318,1,0,0,0, ,0,9,77,18,15,5,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,2,1,2.0,2.666666667,4.5,1
20297,20190515SKNC0,20190515,NC,SK,0,B,76757,1,0,0,0,L,0,12,56,18,14,3,1,0,1,0,0,0,1,3,0,0,4,0,0,0,0,3,3,2.0,1.875,1.5,0
20298,20190515SKNC0,20190515,SK,NC,0,T,77829,1,0,0,0,W,0,21,93,28,27,6,0,0,1,0,0,0,0,1,0,0,8,1,0,0,0,3,2,1.5,0.0,1.5,1
20302,20190515SSOB0,20190515,OB,SS,0,B,65543,1,0,0,0,W,0,24,110,25,25,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0.0,0.0,0.375,1
20305,20190515SSOB0,20190515,SS,OB,0,T,74454,1,0,0,0,L,0,18,75,26,20,6,0,0,0,2,0,1,2,3,0,0,2,1,0,0,0,3,3,0.6,1.588235294,3.0,0
20314,20190515WOHH0,20190515,WO,HH,0,T,67313,1,0,0,0, ,0,15,70,20,20,6,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,3,3,2.0,1.2,3.0,0
20316,20190515WOHH0,20190515,HH,WO,0,B,69744,1,0,0,0, ,0,15,112,25,20,4,1,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,1,0.857142857,1.8,3.75,1
20319,20190516KTHT0,20190516,HT,KT,0,B,61643,1,0,0,0,L,0,15,96,25,23,8,1,0,3,1,0,0,0,2,0,0,4,0,0,0,0,6,6,0.0,2.0,3.75,0
20324,20190516KTHT0,20190516,KT,HT,0,T,67008,1,0,0,0,W,0,18,96,26,21,3,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,1,1,1.5,0.666666667,1.0,1
20328,20190516LGLT0,20190516,LT,LG,0,B,62528,1,0,0,0,L,0,19,108,28,26,7,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,2,2,2.0,1.4210526319999999,1.5,0
20330,20190516LGLT0,20190516,LG,LT,0,T,69103,1,0,0,0,W,0,21,89,26,25,4,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.0,0.7142857140000001,1.5,1
20335,20190516SKNC0,20190516,NC,SK,0,B,63991,1,0,0,0, ,0,18,101,27,23,7,1,0,0,1,0,0,1,1,0,2,7,0,0,0,0,2,2,0.857142857,1.333333333,0.428571429,1
20337,20190516SKNC0,20190516,SK,NC,0,T,68815,1,0,0,0,L,0,20,97,27,26,7,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,4,4,1.0,1.2,0.857142857,0
20344,20190516SSOB0,20190516,SS,OB,0,T,69446,1,0,0,0,L,0,18,94,27,26,5,1,0,0,2,0,0,0,1,0,0,3,0,1,0,0,4,1,1.8,1.058823529,1.5,0
20345,20190516SSOB0,20190516,OB,SS,0,B,79229,1,0,1,1,W,0,27,107,31,29,5,1,0,0,1,1,0,1,0,0,1,4,1,0,0,0,1,1,0.0,0.666666667,0.666666667,1
20350,20190516WOHH0,20190516,WO,HH,0,T,68341,1,0,0,0,L,0,7,61,17,15,9,1,0,1,1,0,0,0,2,0,0,4,1,0,0,0,9,9,6.0,4.714285714,4.0,0
20355,20190516WOHH0,20190516,HH,WO,0,B,79764,1,0,0,0,W,0,17,109,27,24,8,1,0,1,1,0,0,0,2,0,1,3,1,1,0,0,6,6,1.285714286,1.6666666669999999,2.0,1
20361,20190517HTHH0,20190517,HT,HH,0,T,69640,1,0,0,0,W,0,21,107,26,25,3,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,2,0,0.0,0.428571429,0.375,1
20362,20190517HTHH0,20190517,HH,HT,0,B,69748,1,0,0,0,L,0,17,112,27,24,7,3,0,1,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0.428571429,1.764705882,1.5,0
20364,20190517LTWO0,20190517,LT,WO,0,T,65546,1,0,0,0,L,0,15,71,24,22,8,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,6,6,3.0,2.25,1.285714286,0
20366,20190517LTWO0,20190517,WO,LT,0,B,69343,1,0,0,0,W,0,21,110,26,24,3,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0.0,0.5,1.5,1
20371,20190517NCLG0,20190517,NC,LG,0,T,65933,1,0,0,0,W,0,15,76,18,17,3,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,1,0.0,0.0,3.0,1
20374,20190517NCLG0,20190517,LG,NC,0,B,76455,1,0,0,0,L,0,13,78,23,19,7,2,0,1,2,0,1,0,1,0,2,0,0,0,0,0,7,7,4.5,4.5,2.25,0
20383,20190517OBSK0,20190517,OB,SK,0,T,68240,1,0,0,0,W,0,18,63,19,19,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.166666667,0.5,1
20384,20190517OBSK0,20190517,SK,OB,0,B,69861,1,0,0,0,L,0,18,94,29,27,11,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,2,2,1.2,2.0,2.0,0
20397,20190517SSKT0,20190517,SS,KT,0,T,69435,1,0,0,0, ,0,3,32,6,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,3.0,3.0,6.0,1
20399,20190517SSKT0,20190517,KT,SS,0,B,75258,1,0,0,0,L,0,5,48,12,10,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4,4,2.0,4.2,3.0,0
20403,20190518HTHH0,20190518,HH,HT,0,B,65769,1,0,0,0,W,0,17,100,24,23,6,1,0,1,0,0,0,0,0,0,1,7,0,1,0,0,2,2,1.0,1.0909090909999999,0.428571429,1
20404,20190518HTHH0,20190518,HT,HH,0,T,67604,1,0,0,0,L,0,13,81,23,19,5,2,0,0,1,0,0,0,3,0,1,1,0,0,0,0,4,4,3.0,3.0,3.0,0
20408,20190518LTWO0,20190518,WO,LT,0,B,65320,1,0,0,0,W,0,21,102,26,26,3,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,1,0.5,0.0,0.0,1
20410,20190518LTWO0,20190518,LT,WO,0,T,68501,1,0,0,0,L,0,3,51,9,6,3,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,5,5,0.0,9.0,0.0,0
20417,20190518NCLG0,20190518,LG,NC,0,B,63111,1,0,0,0, ,0,15,74,21,18,5,1,0,0,1,0,0,2,0,0,1,4,1,1,0,0,3,2,0.428571429,1.0,3.0,0
20421,20190518NCLG0,20190518,NC,LG,0,T,69934,1,0,0,0,W,0,18,98,27,25,6,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,2,3.0,1.333333333,1.5,1
20424,20190518OBSK0,20190518,SK,OB,0,B,60841,1,0,0,0, ,0,2,15,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0.0,0.0,0.0,0
20436,20190518OBSK0,20190518,OB,SK,0,T,77211,1,0,0,0, ,0,19,98,28,27,9,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,3,1,1.2,1.0,1.5,1
20442,20190518SSKT0,20190518,KT,SS,0,B,69045,1,0,0,0,W,0,24,101,29,28,7,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0.0,0.875,0.0,1
20443,20190518SSKT0,20190518,SS,KT,0,T,77446,1,0,0,0,L,0,21,100,26,25,4,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,1,0.0,0.571428571,0.0,0
20447,20190519HTHH0,20190519,HH,HT,0,B,65764,1,0,0,0,L,0,16,90,26,24,9,1,0,0,1,1,1,0,1,0,0,5,0,1,0,1,5,4,2.25,1.5,0.857142857,0
20450,20190519HTHH0,20190519,HT,HH,0,T,77637,1,0,0,0,W,0,21,101,24,24,3,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.6,0.857142857,1
20453,20190519LTWO0,20190519,WO,LT,0,B,62360,1,0,0,0,W,0,15,75,20,18,4,1,0,0,0,0,0,0,2,0,0,5,1,0,0,0,3,3,2.0,1.0,1.5,1
20457,20190519LTWO0,20190519,LT,WO,0,T,69550,1,0,0,0,L,0,6,55,15,14,9,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,7,7,3.0,6.0,2.25,0
20468,20190521HHSS0,20190521,SS,HH,0,B,69413,1,0,0,0,W,0,21,95,25,24,4,0,1,2,0,1,0,1,0,0,0,7,0,0,0,0,3,3,0.0,0.0,0.0,1
20469,20190521HHSS0,20190521,HH,SS,0,T,69744,1,0,0,0,L,0,10,88,21,18,10,1,0,2,0,0,1,0,1,0,1,2,0,0,0,0,7,7,2.25,3.0,3.0,0
20473,20190521LTHT0,20190521,LT,HT,0,T,68529,1,0,0,0,L,0,6,54,16,12,7,5,1,0,0,0,0,0,3,0,1,0,1,0,0,0,7,7,10.5,12.0,0.0,0
20477,20190521LTHT0,20190521,HT,LT,0,B,69656,1,0,0,0, ,0,12,94,22,20,10,2,0,1,1,1,0,0,1,0,1,3,1,0,0,0,6,6,1.5,2.0,6.0,1
20484,20190521NCWO0,20190521,WO,NC,0,B,69360,1,0,0,0,L,0,1,39,7,4,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,3,3,9.0,18.0,0.0,0
20485,20190521NCWO0,20190521,NC,WO,0,T,69940,1,0,0,0,W,0,21,100,25,23,3,1,0,0,1,0,0,0,2,0,0,3,1,0,0,0,1,1,3.0,0.692307692,0.375,1
20494,20190521OBKT0,20190521,OB,KT,0,T,66291,1,0,0,0, ,0,13,100,23,18,5,1,0,0,1,0,0,0,4,0,1,2,0,1,0,0,4,4,3.0,1.75,2.4,0
20496,20190521OBKT0,20190521,KT,OB,0,B,68043,1,0,0,0, ,0,15,99,25,18,4,0,1,0,1,0,0,0,7,0,0,3,1,0,0,0,3,3,3.0,2.538461538,2.4,1
20504,20190521SKLG0,20190521,LG,SK,0,B,68135,1,0,0,0,L,0,21,82,30,29,8,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,1,3.0,1.2,0.75,0
20506,20190521SKLG0,20190521,SK,LG,0,T,77829,1,0,0,0,W,0,18,92,22,22,4,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,2,2,0.0,0.352941176,0.5,1
20518,20190522HHSS0,20190522,SS,HH,0,B,74454,1,0,0,0, ,0,15,78,22,21,6,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,4,4,6.0,1.4,1.0,1
20521,20190522HHSS0,20190522,HH,SS,0,T,79764,1,0,0,0, ,0,18,86,22,21,5,0,1,0,1,1,0,1,0,0,0,7,0,0,0,0,2,2,3.0,0.833333333,0.428571429,0
20524,20190522LTHT0,20190522,HT,LT,0,B,61643,1,0,0,0, ,0,15,86,24,20,8,2,0,1,0,0,1,1,2,0,0,3,0,1,0,0,4,4,1.8,2.0,4.5,1
20525,20190522LTHT0,20190522,LT,HT,0,T,62528,1,0,0,0, ,0,15,84,23,19,5,0,0,1,1,0,0,0,4,0,0,3,1,1,0,0,3,3,0.75,1.8,1.285714286,0
20536,20190522NCWO0,20190522,NC,WO,0,T,63991,1,0,0,0,L,0,15,93,24,20,6,1,0,0,0,2,0,1,3,0,0,1,1,0,0,1,4,1,1.0,2.076923077,0.857142857,0
20538,20190522NCWO0,20190522,WO,NC,0,B,68341,1,0,0,0,W,0,18,102,27,24,5,1,0,0,1,0,0,0,2,0,1,7,0,0,0,0,0,0,0.857142857,1.4,2.4,1
20546,20190522OBKT0,20190522,KT,OB,0,B,65516,1,0,0,0, ,0,15,86,19,17,4,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0.0,1.2,2.25,1
20547,20190522OBKT0,20190522,OB,KT,0,T,65543,1,0,0,0,L,0,16,105,24,20,6,0,0,0,2,1,0,1,3,0,0,5,0,1,0,0,3,3,1.8,1.6875,1.5,0
20552,20190522SKLG0,20190522,SK,LG,0,T,68815,1,0,0,0,W,0,18,99,23,22,4,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0.0,0.833333333,0.857142857,1
20553,20190522SKLG0,20190522,LG,SK,0,B,69103,1,0,0,0,L,0,21,100,30,28,6,1,1,0,2,0,0,0,1,0,1,3,0,0,0,0,2,1,2.25,1.0,0.857142857,0
20561,20190523HHSS0,20190523,SS,HH,0,B,69446,1,0,0,0, ,0,20,94,25,24,5,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,1,1,0.0,0.9,0.333333333,1
20562,20190523HHSS0,20190523,HH,SS,0,T,69748,1,0,0,0, ,0,21,104,33,27,9,2,0,0,1,1,1,0,5,0,0,3,1,0,0,0,1,1,1.0,2.0,1.333333333,0
20571,20190523LTHT0,20190523,HT,LT,0,B,69640,1,0,0,0,W,0,18,98,24,22,4,0,0,0,2,0,0,0,2,0,0,4,0,1,0,0,1,1,0.75,1.0,0.375,1
20572,20190523LTHT0,20190523,LT,HT,0,T,76225,1,0,0,0,L,0,12,53,16,15,3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1.5,1.0,3.0,0
20577,20190523NCWO0,20190523,NC,WO,0,T,65933,1,0,0,0,W,0,21,92,24,24,4,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,2,2,0.0,0.571428571,0.375,1
20578,20190523NCWO0,20190523,WO,NC,0,B,69343,1,0,0,0,L,0,18,101,31,27,10,1,2,0,1,0,0,1,2,0,1,4,1,1,0,0,4,4,0.9,2.0,1.0,0
20588,20190523OBKT0,20190523,KT,OB,0,B,75258,1,0,0,0, ,0,18,82,25,22,4,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,1,1.5,0.833333333,2.4,1
20590,20190523OBKT0,20190523,OB,KT,0,T,79229,1,0,0,0, ,0,21,107,26,25,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.857142857,2.0,0
20591,20190523SKLG0,20190523,LG,SK,0,B,61145,1,0,0,0, ,0,14,96,21,18,6,0,1,0,1,1,0,0,3,0,0,5,1,1,0,0,1,1,1.0,1.928571429,1.8,1
20597,20190523SKLG0,20190523,SK,LG,0,T,69861,1,0,0,0, ,0,15,102,22,20,5,1,0,0,1,0,0,0,2,0,0,12,0,0,0,0,1,1,0.75,1.4,0.428571429,0
20602,20190524HHOB0,20190524,OB,HH,0,B,61214,1,0,0,0, ,0,15,77,24,21,5,1,0,0,2,0,0,0,3,0,0,2,0,0,1,0,3,2,1.5,1.6,1.5,0
20604,20190524HHOB0,20190524,HH,OB,0,T,65769,1,0,0,0, ,0,16,104,27,22,6,2,0,0,0,0,0,0,3,0,2,3,0,1,0,0,1,1,0.75,1.6875,2.4,1
20614,20190524KTHT0,20190524,HT,KT,0,B,64615,1,0,0,0, ,0,13,91,23,19,6,2,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,3,1.2,2.5,10.5,1
20618,20190524KTHT0,20190524,KT,HT,0,T,69045,1,0,0,0,L,0,21,97,34,32,11,3,0,1,1,0,1,0,0,0,1,3,0,0,0,1,5,5,1.125,1.5,2.142857143,0
20621,20190524LGLT0,20190524,LG,LT,0,T,63111,1,0,0,0, ,0,15,90,24,18,4,0,0,1,3,0,1,0,4,0,1,2,0,0,0,1,3,2,1.2,1.5,1.0,0
20624,20190524LGLT0,20190524,LT,LG,0,B,65546,1,0,0,0, ,0,16,91,28,25,10,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,5,4,2.25,3.75,3.75,1
20629,20190524SKNC0,20190524,SK,NC,0,T,60841,1,0,0,0,W,0,18,102,25,21,6,0,0,0,2,0,1,1,2,0,0,3,1,0,0,0,2,2,1.2,0.833333333,1.285714286,1
20634,20190524SKNC0,20190524,NC,SK,0,B,69934,1,0,0,0,L,0,21,110,30,26,7,3,0,0,0,1,0,0,3,1,1,5,1,1,0,0,3,3,3.6,1.5,6.0,0
20639,20190524WOSS0,20190524,WO,SS,0,T,65320,1,0,0,0,W,0,18,94,26,24,7,0,0,1,2,1,0,0,2,0,0,6,0,0,0,0,3,3,2.0,1.5,3.75,1
20642,20190524WOSS0,20190524,SS,WO,0,B,69435,1,0,0,0,L,0,13,79,21,18,6,0,1,1,0,0,0,0,3,0,0,4,1,1,0,0,4,4,1.5,2.076923077,1.2,0
20648,20190525HHOB0,20190525,HH,OB,0,T,65764,1,0,0,0, ,0,17,88,24,21,5,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,3,3,6.0,1.333333333,1.285714286,0
