,시즌,선수코드,선수명,팀코드,팀명,연봉
1743,2018,68463,윤정빈,SS,삼성,2700.0
1744,2018,68466,이태훈,SS,삼성,2700.0
1745,2018,68468,서주원,SS,삼성,2700.0
1746,2018,68504,이호연,LT,롯데,2700.0
1747,2018,68525,한동희,LT,롯데,2700.0
1748,2018,68526,듀브론트,LT,롯데,99000.0
1749,2018,68529,이승헌,LT,롯데,2700.0
1750,2018,68556,정성종,LT,롯데,2700.0
1751,2018,68585,김도규,LT,롯데,2700.0
1752,2018,68589,김동우,LT,롯데,2700.0
1753,2018,68639,하준영,HT,KIA,2700.0
1754,2018,68646,한준수,HT,KIA,2700.0
1755,2018,68659,김유신,HT,KIA,2700.0
1756,2018,68661,윤희영,HT,KIA,2700.0
1757,2018,68669,이원빈,HT,KIA,2700.0
1758,2018,68701,김진욱,HH,한화,2700.0
1759,2018,68703,박주홍,HH,한화,2700.0
1760,2018,68707,김민기,HH,한화,2700.0
1761,2018,68730,호잉,HH,한화,44000.0
1762,2018,68742,휠러,HH,한화,52250.0
1763,2018,68743,정은원,HH,한화,2700.0
1764,2018,68748,샘슨,HH,한화,44000.0
1765,2018,68794,헤일,HH,한화,55000.0
1766,2018,68797,이승관,HH,한화,2700.0
1767,2018,68798,성시헌,HH,한화,2700.0
1768,2018,68815,산체스,SK,SK,93500.0
1769,2018,68830,김정우,SK,SK,2700.0
1770,2018,68848,조성훈,SK,SK,2700.0
1771,2018,68856,최민준,SK,SK,2700.0
1772,2018,68868,최준우,SK,SK,2700.0
1773,2018,68869,전경원,SK,SK,2700.0
1774,2018,68896,이채호,SK,SK,2700.0
1775,2018,68900,김영규,NC,NC,2700.0
1776,2018,68901,이인혁,NC,NC,2700.0
1777,2018,68904,오영수,NC,NC,2700.0
1778,2018,68906,김철호,NC,NC,2700.0
1779,2018,68908,김재균,NC,NC,2700.0
1780,2018,68909,최보성,NC,NC,2700.0
1781,2018,68912,김형준,NC,NC,2700.0
1782,2018,68928,김시훈,NC,NC,2700.0
1783,2018,68948,왕웨이중,NC,NC,55000.0
1784,2018,68953,베렛,NC,NC,11000.0
1785,2018,68968,공수빈,NC,NC,2700.0
1786,2018,70410,김주찬,HT,KIA,40000.0
1787,2018,70425,배영수,HH,한화,50000.0
1788,2018,70553,박기혁,KT,KT,15000.0
1789,2018,70756,이범호,HT,KIA,65000.0
1790,2018,71118,이동현,LG,LG,60000.0
1791,2018,71184,이성우,SK,SK,9000.0
1792,2018,71347,장민석,HH,한화,11000.0
1793,2018,71432,박한이,SS,삼성,25000.0
1794,2018,71552,최준석,NC,NC,5500.0
1795,2018,71564,이대호,LT,롯데,250000.0
1796,2018,71752,김태균,HH,한화,140000.0
1797,2018,71837,김강민,SK,SK,60000.0
1798,2018,71842,정상호,LG,LG,50000.0
1799,2018,71845,채병용,SK,SK,30000.0
1800,2018,71848,조동화,SK,SK,30000.0
1801,2018,72133,박용택,LG,LG,80000.0
1802,2018,72443,최형우,HT,KIA,150000.0
1803,2018,72447,권혁,HH,한화,45000.0
1804,2018,72456,손주인,SS,삼성,18000.0
1805,2018,72466,조동찬,SS,삼성,40000.0
1806,2018,72523,고효준,LT,롯데,10000.0
1807,2018,72535,이명우,LT,롯데,10500.0
1808,2018,72546,문규현,LT,롯데,18000.0
1809,2018,72551,이정민,LT,롯데,10000.0
1810,2018,72559,신종길,HT,KIA,7000.0
1811,2018,72860,이대수,SK,SK,7000.0
1812,2018,72862,윤길현,LT,롯데,50000.0
1813,2018,73113,박경수,KT,KT,23000.0
1814,2018,73117,우규민,SS,삼성,70000.0
1815,2018,73136,이성열,HH,한화,25000.0
1816,2018,73153,이대형,KT,KT,20000.0
1817,2018,73209,나주환,SK,SK,30000.0
1818,2018,73211,노경은,LT,롯데,10000.0
1819,2018,73213,손시헌,NC,NC,50000.0
1820,2018,73248,김승회,OB,두산,10000.0
1821,2018,73306,지석훈,NC,NC,15000.0
1822,2018,73339,이종욱,NC,NC,20000.0
1823,2018,73342,이택근,WO,키움,50000.0
1824,2018,73606,서동욱,HT,KIA,18500.0
1825,2018,73632,임준혁,SK,SK,9500.0
1826,2018,73738,안영명,HH,한화,35000.0
1827,2018,73750,윤규진,HH,한화,21000.0
1828,2018,73801,송은범,HH,한화,45000.0
1829,2018,74163,이용규,HH,한화,40000.0
1830,2018,74167,심수창,HH,한화,20000.0
1831,2018,74206,김재호,OB,두산,65000.0
1832,2018,74215,윤석민,KT,KT,31000.0
1833,2018,74339,유한준,KT,KT,60000.0
1834,2018,74358,조평호,NC,NC,3500.0
1835,2018,74359,오주원,WO,키움,15000.0
1836,2018,74454,윤성환,SS,삼성,80000.0
1837,2018,74465,박석민,NC,NC,75000.0
1838,2018,74513,장원준,OB,두산,100000.0
1839,2018,74540,강민호,SS,삼성,100000.0
1840,2018,74543,최대성,OB,두산,3500.0
1841,2018,74605,김주형,HT,KIA,7500.0
1842,2018,74630,박근홍,SS,삼성,8000.0
1843,2018,74729,최진행,HH,한화,19000.0
1844,2018,74731,송창식,HH,한화,24000.0
1845,2018,74748,정재원,SK,SK,4000.0
1846,2018,74823,임훈,LG,LG,7000.0
1847,2018,74838,윤희상,SK,SK,13000.0
1848,2018,74846,박정권,SK,SK,40000.0
1849,2018,74857,정우람,HH,한화,120000.0
1850,2018,75125,박병호,WO,키움,150000.0
1851,2018,75138,신재웅,SK,SK,11000.0
1852,2018,75149,홍성용,KT,KT,6800.0
1853,2018,75151,정의윤,SK,SK,30000.0
1854,2018,75250,박정배,SK,SK,14000.0
1855,2018,75258,금민철,KT,KT,8000.0
1856,2018,75321,손승락,LT,롯데,70000.0
1857,2018,75334,오재일,OB,두산,30000.0
1858,2018,75340,전유수,SK,SK,8500.0
1859,2018,75342,이보근,WO,키움,14000.0
1860,2018,75537,조정훈,LT,롯데,6100.0
1861,2018,75566,이원석,SS,삼성,30000.0
1862,2018,75620,윤석민,HT,KIA,125000.0
1863,2018,75668,곽정철,HT,KIA,4000.0
1864,2018,75730,윤근영,KT,KT,4200.0
1865,2018,75808,정근우,HH,한화,70000.0
1866,2018,75847,최정,SK,SK,120000.0
1867,2018,75867,김진성,NC,NC,23000.0
1868,2018,76100,이병규,LT,롯데,9000.0
1869,2018,76118,원종현,NC,NC,18500.0
1870,2018,76158,최승준,SK,SK,5600.0
1871,2018,76225,김건국,LT,롯데,2700.0
1872,2018,76232,양의지,OB,두산,60000.0
1873,2018,76249,민병헌,LT,롯데,100000.0
1874,2018,76267,최주환,OB,두산,20000.0
1875,2018,76290,김현수,LG,LG,140000.0
1876,2018,76313,황재균,KT,KT,120000.0
1877,2018,76329,이현승,OB,두산,40000.0
1878,2018,76350,김세현,HT,KIA,29000.0
1879,2018,76355,장원삼,SS,삼성,20000.0
1880,2018,76368,유재신,HT,KIA,6500.0
1881,2018,76430,김상수,WO,키움,16500.0
1882,2018,76455,차우찬,LG,LG,100000.0
1883,2018,76461,김기태,SS,삼성,4500.0
1884,2018,76509,김문호,LT,롯데,15000.0
1885,2018,76540,배장호,LT,롯데,13000.0
1886,2018,76610,한기주,SS,삼성,6000.0
1887,2018,76639,손영민,HT,KIA,5500.0
1888,2018,76650,진해수,LG,LG,19000.0
1889,2018,76653,박경태,HT,KIA,4000.0
1890,2018,76720,정범모,NC,NC,5500.0
1891,2018,76746,김태완,WO,키움,6000.0
1892,2018,76753,송광민,HH,한화,24000.0
1893,2018,76757,유원상,NC,NC,6000.0
1894,2018,76802,김성현,SK,SK,25000.0
1895,2018,76812,이재원,SK,SK,35000.0
1896,2018,76849,이명기,HT,KIA,25000.0
1897,2018,76858,박희수,SK,SK,18500.0
1898,2018,76869,김재현,SK,SK,5100.0
1899,2018,77147,봉중근,LG,LG,35000.0
1900,2018,77211,이용찬,OB,두산,23500.0
1901,2018,77243,허도환,SK,SK,6800.0
1902,2018,77248,오재원,OB,두산,55000.0
1903,2018,77263,김강률,OB,두산,15000.0
1904,2018,77318,장시환,LT,롯데,8500.0
1905,2018,77446,백정현,SS,삼성,15500.0
1906,2018,77452,이동걸,HH,한화,5400.0
1907,2018,77462,김동욱,KT,KT,4000.0
1908,2018,77463,채태인,LT,롯데,20000.0
1909,2018,77466,최원제,SS,삼성,3200.0
1910,2018,77532,손아섭,LT,롯데,150000.0
1911,2018,77563,이상화,KT,KT,10000.0
1912,2018,77564,김민성,WO,키움,35000.0
1913,2018,77591,송승준,LT,롯데,40000.0
1914,2018,77637,양현종,HT,KIA,230000.0
1915,2018,77648,이호신,HT,KIA,3800.0
1916,2018,77654,이준수,KT,KT,3000.0
1917,2018,77748,김혁민,HH,한화,7500.0
1918,2018,77829,김광현,SK,SK,140000.0
1919,2018,77927,장필준,SS,삼성,14000.0
1920,2018,78135,이형종,LG,LG,10500.0
1921,2018,78148,정찬헌,LG,LG,9500.0
1922,2018,78168,서건창,WO,키움,38000.0
1923,2018,78217,김용의,LG,LG,9000.0
1924,2018,78224,김재환,OB,두산,47000.0
1925,2018,78247,홍상삼,OB,두산,9000.0
1926,2018,78248,고창성,KT,KT,3500.0
1927,2018,78288,최재훈,HH,한화,8000.0
1928,2018,78352,임창민,NC,NC,25000.0
1929,2018,78361,전민수,KT,KT,5100.0
1930,2018,78366,민태호,NC,NC,4000.0
1931,2018,78467,이영욱,HT,KIA,6500.0
1932,2018,78513,전준우,LT,롯데,27000.0
1933,2018,78517,하준호,KT,KT,5700.0
1934,2018,78536,김대우,LT,롯데,2900.0
1935,2018,78548,장성우,KT,KT,7300.0
1936,2018,78552,강승현,HH,한화,3700.0
1937,2018,78566,황진수,LT,롯데,6200.0
1938,2018,78603,김선빈,HT,KIA,28000.0
1939,2018,78629,나지완,HT,KIA,60000.0
1940,2018,78643,백용환,HT,KIA,5300.0
1941,2018,78753,김지열,KT,KT,4000.0
1942,2018,78756,오선진,HH,한화,8600.0
1943,2018,78813,모창민,NC,NC,18500.0
1944,2018,78819,백인식,SK,SK,4000.0
1945,2018,79109,오지환,LG,LG,29000.0
1946,2018,79113,문선재,LG,LG,7000.0
1947,2018,79130,강지광,SK,SK,3000.0
1948,2018,79140,최동환,LG,LG,6500.0
1949,2018,79150,정주현,LG,LG,5000.0
1950,2018,79191,배우열,KT,KT,4700.0
1951,2018,79192,채은성,LG,LG,11000.0
1952,2018,79198,윤진호,LG,LG,4200.0
1953,2018,79215,박건우,OB,두산,37000.0
1954,2018,79222,성영훈,OB,두산,2700.0
1955,2018,79229,유희관,OB,두산,50000.0
1956,2018,79231,정수빈,OB,두산,28000.0
1957,2018,79240,허경민,OB,두산,26500.0
1958,2018,79290,국해성,OB,두산,5000.0
1959,2018,79293,오현택,LT,롯데,6000.0
1960,2018,79300,김지수,WO,키움,6200.0
1961,2018,79334,장영석,WO,키움,6000.0
1962,2018,79339,전인환,LG,LG,3500.0
1963,2018,79356,박헌도,LT,롯데,7200.0
1964,2018,79358,강윤구,NC,NC,8500.0
1965,2018,79364,김종민,NC,NC,5300.0
1966,2018,79365,박동원,WO,키움,18000.0
1967,2018,79402,김상수,SS,삼성,24000.0
1968,2018,79440,정인욱,SS,삼성,5700.0
1969,2018,79453,오정복,KT,KT,7000.0
1970,2018,79456,이지영,SS,삼성,21000.0
1971,2018,79465,배영섭,SS,삼성,13000.0
1972,2018,79530,양종민,OB,두산,2900.0
1973,2018,79535,허준혁,OB,두산,7500.0
1974,2018,79545,진명호,LT,롯데,3300.0
1975,2018,79608,안치홍,HT,KIA,32000.0
1976,2018,79617,정용운,HT,KIA,7500.0
1977,2018,79705,김회성,HH,한화,5800.0
1978,2018,79764,장민재,HH,한화,7100.0
1979,2018,79791,김동호,SS,삼성,6000.0
1980,2018,79825,여건욱,LG,LG,4000.0
1981,2018,79847,김태훈,SK,SK,4000.0
1982,2018,95657,임창용,HT,KIA,50000.0
1983,2018,99445,권오준,SS,삼성,15000.0
1984,2018,99563,김사율,KT,KT,15000.0
1985,2018,99606,정성훈,HT,KIA,10000.0
1986,2018,99737,박정진,HH,한화,25000.0
1987,2018,99810,이진영,KT,KT,40000.0
1988,2019,60100,백창수,HH,한화,6000.0
1989,2019,60140,신정락,HH,한화,12000.0
1990,2019,60146,이승현,SS,삼성,7000.0
1991,2019,60181,김지용,LG,LG,12500.0
1992,2019,60184,김창혁,HH,한화,3000.0
1993,2019,60263,이재학,NC,NC,24500.0
1994,2019,60288,김응민,SS,삼성,2900.0
1995,2019,60336,문성현,WO,키움,5000.0
1996,2019,60337,김대유,KT,KT,3000.0
1997,2019,60339,김건태,NC,NC,5700.0
1998,2019,60343,이해창,KT,KT,6100.0
1999,2019,60523,정훈,LT,롯데,8000.0
2000,2019,60558,오태곤,KT,KT,8000.0
2001,2019,60559,박시영,LT,롯데,5000.0
2002,2019,60566,이상호,NC,NC,8000.0
2003,2019,60605,홍재호,HT,KIA,4000.0
2004,2019,60634,임기준,HT,KIA,10000.0
2005,2019,60648,이인행,HT,KIA,3300.0
2006,2019,60757,김경태,HH,한화,3700.0
2007,2019,60764,김용주,KT,KT,3100.0
2008,2019,60768,이태양,HH,한화,15000.0
2009,2019,60805,최윤석,HH,한화,4200.0
2010,2019,60841,박종훈,SK,SK,32000.0
2011,2019,60845,문광은,LG,LG,6000.0
2012,2019,61101,임찬규,LG,LG,17500.0
2013,2019,61102,유강남,LG,LG,21000.0
2014,2019,61104,정병곤,OB,두산,4000.0
2015,2019,61114,김재율,LG,LG,4800.0
2016,2019,61145,이우찬,LG,LG,3100.0
2017,2019,61186,이천웅,LG,LG,15000.0
2018,2019,61197,최영진,SS,삼성,5300.0
2019,2019,61204,김동한,LT,롯데,5000.0
2020,2019,61208,정진호,OB,두산,11300.0
2021,2019,61214,이현호,OB,두산,4900.0
2022,2019,61268,양현,WO,키움,6000.0
2023,2019,61295,강동연,OB,두산,3400.0
2024,2019,61329,윤지웅,NC,NC,5800.0
2025,2019,61353,고종욱,SK,SK,11000.0
2026,2019,61360,김도현,OB,두산,3000.0
2027,2019,61365,김대우,SS,삼성,9000.0
2028,2019,61396,박정준,OB,두산,2700.0
2029,2019,61404,김헌곤,SS,삼성,15500.0
2030,2019,61456,윤영삼,WO,키움,6000.0
2031,2019,61457,임현준,SS,삼성,5500.0
2032,2019,61554,김민하,HH,한화,3900.0
2033,2019,61565,장국헌,LT,롯데,2700.0
2034,2019,61566,허일,LT,롯데,3000.0
2035,2019,61591,김사훈,LT,롯데,3900.0
2036,2019,61643,홍건희,HT,KIA,5800.0
2037,2019,61652,윤정우,SK,SK,3000.0
2038,2019,61666,한승혁,HT,KIA,8500.0
2039,2019,61700,강경학,HH,한화,8800.0
2040,2019,61743,오준혁,SK,SK,3700.0
2041,2019,61767,문재현,HH,한화,2700.0
2042,2019,61869,정진기,SK,SK,8200.0
2043,2019,61895,서진용,SK,SK,9000.0
2044,2019,61896,최진호,SK,SK,2700.0
2045,2019,61962,김정후,LG,LG,3500.0
2046,2019,62025,이원재,NC,NC,5000.0
2047,2019,62056,정영일,SK,SK,10000.0
2048,2019,62146,최성훈,LG,LG,5400.0
2049,2019,62160,신동훈,SK,SK,4100.0
2050,2019,62164,서상우,LG,LG,5300.0
2051,2019,62234,류지혁,OB,두산,12500.0
2052,2019,62242,윤명준,OB,두산,14500.0
2053,2019,62244,박세혁,OB,두산,10000.0
2054,2019,62263,변진수,OB,두산,5000.0
2055,2019,62265,유민상,HT,KIA,4300.0
2056,2019,62294,이동원,OB,두산,2700.0
2057,2019,62353,박정음,WO,키움,4500.0
2058,2019,62356,김규민,WO,키움,5800.0
2059,2019,62360,김동준,WO,키움,5600.0
2060,2019,62363,한현희,WO,키움,32000.0
2061,2019,62404,구자욱,SS,삼성,30000.0
2062,2019,62409,박찬도,SS,삼성,5500.0
2063,2019,62415,박해민,SS,삼성,36000.0
2064,2019,62499,이현동,SS,삼성,2900.0
2065,2019,62528,김원중,LT,롯데,10000.0
2066,2019,62537,윤수강,NC,NC,3200.0
2067,2019,62556,신본기,LT,롯데,16000.0
2068,2019,62558,김준태,LT,롯데,4400.0
2069,2019,62595,정태승,LT,롯데,2800.0
2070,2019,62611,임준섭,HH,한화,8800.0
2071,2019,62637,박지훈,HT,KIA,3500.0
2072,2019,62648,김윤동,HT,KIA,18000.0
2073,2019,62655,홍성민,LT,롯데,13000.0
2074,2019,62668,윤해진,HT,KIA,3900.0
2075,2019,62698,소사,SK,SK,18700.0
2076,2019,62700,하주석,HH,한화,18000.0
2077,2019,62754,임기영,HT,KIA,10000.0
2078,2019,62770,윤승열,HH,한화,3100.0
2079,2019,62797,양성우,HH,한화,8500.0
2080,2019,62802,박승욱,KT,KT,6600.0
2081,2019,62864,김민식,HT,KIA,14000.0
2082,2019,62869,문승원,SK,SK,18000.0
2083,2019,62884,최항,SK,SK,11000.0
2084,2019,62893,최정민,HT,KIA,4500.0
2085,2019,62895,한동민,SK,SK,33000.0
2086,2019,62907,박민우,NC,NC,38000.0
2087,2019,62908,황윤호,HT,KIA,4000.0
2088,2019,62920,노성호,NC,NC,4000.0
2089,2019,62921,박헌욱,NC,NC,3000.0
2090,2019,62925,강진성,NC,NC,3200.0
2091,2019,62929,이민호,NC,NC,18500.0
2092,2019,62931,노진혁,NC,NC,10000.0
2093,2019,62934,김성욱,NC,NC,13000.0
2094,2019,62937,신재영,WO,키움,10000.0
2095,2019,62947,나성범,NC,NC,55000.0
2096,2019,62951,이형범,OB,두산,5500.0
2097,2019,63088,김진곤,KT,KT,3300.0
2098,2019,63103,유원석,LG,LG,2700.0
2099,2019,63104,조근종,KT,KT,3000.0
2100,2019,63111,류제국,LG,LG,10000.0
2101,2019,63123,강승호,SK,SK,9600.0
2102,2019,63145,배재준,LG,LG,4500.0
2103,2019,63202,장승현,OB,두산,3000.0
2104,2019,63248,함덕주,OB,두산,26000.0
2105,2019,63257,김인태,OB,두산,4000.0
2106,2019,63260,이우성,HT,KIA,4000.0
2107,2019,63292,박종기,OB,두산,2800.0
2108,2019,63342,조상우,WO,키움,6000.0
2109,2019,63348,조덕길,WO,키움,3000.0
2110,2019,63360,장시윤,LG,LG,3800.0
2111,2019,63440,이흥련,OB,두산,9000.0
2112,2019,63448,김영환,KT,KT,3000.0
2113,2019,63450,정현,SK,SK,5300.0
2114,2019,63512,박진형,LT,롯데,7000.0
2115,2019,63543,구승민,LT,롯데,9500.0
2116,2019,63558,정준혁,LT,롯데,2700.0
2117,2019,63559,백동훈,OB,두산,3400.0
2118,2019,63593,조홍석,LT,롯데,3600.0
2119,2019,63619,손동욱,WO,키움,2800.0
2120,2019,63628,고영창,HT,KIA,2900.0
2121,2019,63636,고장혁,HT,KIA,5000.0
2122,2019,63638,박준표,HT,KIA,6500.0
2123,2019,63700,장운호,HH,한화,4800.0
2124,2019,63703,박한결,HH,한화,2700.0
2125,2019,63704,노수광,SK,SK,26500.0
2126,2019,63722,한승택,HT,KIA,6000.0
2127,2019,63749,이충호,HH,한화,2900.0
2128,2019,63765,김종수,HH,한화,3000.0
2129,2019,63791,송창현,HH,한화,3300.0
2130,2019,63895,최민재,SK,SK,2800.0
2131,2019,63903,유영준,NC,NC,2700.0
2132,2019,63905,윤대영,LG,LG,3300.0
2133,2019,63913,최재원,LG,LG,6000.0
2134,2019,63920,김준완,NC,NC,8000.0
2135,2019,63936,윤강민,NC,NC,2700.0
2136,2019,63950,장현식,NC,NC,8200.0
2137,2019,63959,임정호,NC,NC,9200.0
2138,2019,63960,이상민,WO,키움,3700.0
2139,2019,63961,윤호솔,HH,한화,2700.0
2140,2019,63963,권희동,NC,NC,14000.0
2141,2019,63991,박진우,NC,NC,4000.0
2142,2019,64004,김민혁,KT,KT,3900.0
2143,2019,64006,심우준,KT,KT,8500.0
2144,2019,64007,문상철,KT,KT,3100.0
2145,2019,64011,안승한,KT,KT,2700.0
2146,2019,64012,송민섭,KT,KT,3300.0
2147,2019,64014,김병희,KT,KT,2800.0
2148,2019,64021,박세웅,LT,롯데,11000.0
2149,2019,64022,안중열,LT,롯데,5100.0
2150,2019,64029,류희운,KT,KT,4500.0
2151,2019,64047,조현우,KT,KT,2800.0
2152,2019,64051,이영준,WO,키움,2900.0
2153,2019,64086,신성현,OB,두산,5000.0
2154,2019,64100,박재욱,LG,LG,3600.0
2155,2019,64117,양원혁,LG,LG,3200.0
2156,2019,64155,임지섭,LG,LG,3500.0
2157,2019,64164,류형우,LG,LG,2700.0
2158,2019,64166,배정대,KT,KT,3800.0
2159,2019,64213,최용제,OB,두산,2800.0
2160,2019,64260,김경호,OB,두산,2700.0
2161,2019,64266,이성곤,SS,삼성,3200.0
2162,2019,64300,김하성,WO,키움,32000.0
2163,2019,64340,임지열,WO,키움,2700.0
2164,2019,64346,임병욱,WO,키움,10000.0
2165,2019,64350,하영민,WO,키움,4500.0
2166,2019,64407,김호재,SS,삼성,3000.0
2167,2019,64410,백승민,SS,삼성,3700.0
2168,2019,64464,이수민,SS,삼성,2700.0
2169,2019,64468,박계범,SS,삼성,3000.0
2170,2019,64469,송준석,SS,삼성,2900.0
2171,2019,64493,최선호,SS,삼성,4300.0
2172,2019,64499,김재현,SS,삼성,7000.0
2173,2019,64501,배성근,LT,롯데,2700.0
2174,2019,64504,오윤석,LT,롯데,3000.0
2175,2019,64554,문동욱,HH,한화,2900.0
2176,2019,64560,이창진,HT,KIA,3100.0
2177,2019,64565,이인복,LT,롯데,2800.0
2178,2019,64602,이은총,HT,KIA,3000.0
2179,2019,64615,차명진,HT,KIA,2800.0
2180,2019,64646,박찬호,HT,KIA,4200.0
2181,2019,64657,박준태,HT,KIA,7000.0
2182,2019,64706,이창열,HH,한화,2900.0
2183,2019,64717,지성준,HH,한화,5700.0
2184,2019,64718,최영환,LT,롯데,3000.0
2185,2019,64724,박준혁,HH,한화,3000.0
2186,2019,64759,서균,HH,한화,5500.0
2187,2019,64760,황영국,HH,한화,2700.0
2188,2019,64768,조영우,SK,SK,2900.0
2189,2019,64769,정광운,SS,삼성,2800.0
2190,2019,64793,김민수,SS,삼성,3300.0
2191,2019,64802,조성모,SK,SK,2700.0
2192,2019,64803,임재현,SK,SK,3200.0
2193,2019,64805,이승진,SK,SK,6700.0
2194,2019,64868,조용호,KT,KT,4000.0
2195,2019,64893,박민호,SK,SK,4000.0
2196,2019,64906,강민국,KT,KT,2700.0
2197,2019,64984,김태진,NC,NC,3300.0
2198,2019,64995,배재환,NC,NC,4300.0
2199,2019,65042,홍성무,NC,NC,3000.0
2200,2019,65048,김민수,KT,KT,3000.0
2201,2019,65056,엄상백,KT,KT,8000.0
2202,2019,65058,정성곤,KT,KT,5300.0
2203,2019,65060,주권,KT,KT,6300.0
2204,2019,65062,김재윤,KT,KT,10000.0
2205,2019,65064,윤수호,OB,두산,5000.0
2206,2019,65067,조무근,LT,롯데,3500.0
2207,2019,65109,백승현,LG,LG,3100.0
2208,2019,65117,이상규,LG,LG,2700.0
2209,2019,65132,김재성,LG,LG,2900.0
2210,2019,65136,박지규,LG,LG,4500.0
2211,2019,65207,신민재,LG,LG,2700.0
2212,2019,65269,김민혁,OB,두산,3400.0
2213,2019,65304,김은성,WO,키움,2700.0
2214,2019,65320,최원태,WO,키움,27000.0
2215,2019,65343,김택형,SK,SK,4000.0
2216,2019,65357,송성문,WO,키움,7500.0
2217,2019,65362,송우현,WO,키움,2700.0
2218,2019,65398,임규빈,WO,키움,2700.0
2219,2019,65399,허정협,WO,키움,4000.0
2220,2019,65462,김기환,SS,삼성,2700.0
2221,2019,65464,최정용,HT,KIA,3600.0
2222,2019,65496,홍정우,SS,삼성,2800.0
2223,2019,65509,차재용,LT,롯데,2700.0
2224,2019,65515,강로한,LT,롯데,2900.0
2225,2019,65516,배제성,KT,KT,3100.0
2226,2019,65543,린드블럼,OB,두산,187000.0
2227,2019,65546,레일리,LT,롯데,128700.0
2228,2019,65586,전병우,LT,롯데,4000.0
2229,2019,65610,황대인,HT,KIA,3200.0
2230,2019,65616,이민우,HT,KIA,4000.0
2231,2019,65618,황인준,HT,KIA,5700.0
2232,2019,65639,박정수,HT,KIA,3300.0
2233,2019,65643,문경찬,HT,KIA,5500.0
2234,2019,65653,김호령,HT,KIA,8500.0
2235,2019,65665,이준영,HT,KIA,3000.0
2236,2019,65696,김명찬,HT,KIA,3500.0
2237,2019,65764,김민우,HH,한화,4700.0
2238,2019,65769,김범수,HH,한화,5800.0
2239,2019,65801,이재관,SK,SK,2700.0
2240,2019,65827,조한욱,KT,KT,2700.0
2241,2019,65869,이현석,SK,SK,2800.0
2242,2019,65898,김웅빈,WO,키움,3700.0
2243,2019,65905,최승민,NC,NC,2700.0
2244,2019,65933,구창모,NC,NC,12500.0
2245,2019,65964,이우석,NC,NC,3000.0
2246,2019,66018,김선기,WO,키움,3000.0
2247,2019,66047,박세진,KT,KT,3200.0
2248,2019,66052,남태혁,SK,SK,3300.0
2249,2019,66064,김태오,KT,KT,3300.0
2250,2019,66068,서의태,WO,키움,2700.0
2251,2019,66108,홍창기,LG,LG,3500.0
2252,2019,66112,김기연,LG,LG,2800.0
2253,2019,66145,김대현,LG,LG,6400.0
2254,2019,66160,유재유,OB,두산,3200.0
2255,2019,66203,서예일,OB,두산,3100.0
2256,2019,66207,황경태,OB,두산,3100.0
2257,2019,66291,이영하,OB,두산,10000.0
2258,2019,66354,주효상,WO,키움,4500.0
2259,2019,66392,김종덕,WO,키움,2700.0
2260,2019,66398,이찬석,WO,키움,2700.0
2261,2019,66409,이성규,SS,삼성,3300.0
2262,2019,66444,이케빈,SK,SK,2700.0
2263,2019,66451,최충연,SS,삼성,13500.0
2264,2019,66462,김성훈,SS,삼성,7000.0
2265,2019,66469,황선도,SS,삼성,2700.0
2266,2019,66492,김승현,SS,삼성,5500.0
2267,2019,66493,임대한,SS,삼성,4000.0
2268,2019,66504,이찬건,LT,롯데,2700.0
2269,2019,66508,나경민,LT,롯데,5500.0
2270,2019,66557,한승혁,LT,롯데,2700.0
2271,2019,66606,최원준,HT,KIA,10000.0
2272,2019,66609,전상현,HT,KIA,3300.0
2273,2019,66615,류승현,HT,KIA,3600.0
2274,2019,66657,이진영,HT,KIA,3400.0
2275,2019,66662,신범수,HT,KIA,3200.0
2276,2019,66702,이동훈,HH,한화,3500.0
2277,2019,66704,김태연,HH,한화,3200.0
2278,2019,66706,장진혁,HH,한화,3800.0
2279,2019,66707,박상언,HH,한화,2800.0
2280,2019,66715,김인환,HH,한화,3000.0
2281,2019,66741,김재영,HH,한화,7100.0
2282,2019,66749,김주현,HH,한화,2800.0
2283,2019,66802,하성진,SK,SK,2700.0
2284,2019,66833,임석진,SK,SK,2700.0
2285,2019,66838,김동엽,SS,삼성,18500.0
2286,2019,66859,김주한,SK,SK,6000.0
2287,2019,66864,안상현,SK,SK,3000.0
2288,2019,66917,김찬형,NC,NC,4300.0
2289,2019,66920,최성영,NC,NC,5800.0
2290,2019,66960,정수민,NC,NC,5200.0
2291,2019,67006,안치영,KT,KT,2900.0
2292,2019,67008,이대은,KT,KT,2700.0
2293,2019,67025,로하스,KT,KT,110000.0
2294,2019,67045,조병욱,KT,KT,2700.0
2295,2019,67048,이정현,KT,KT,2700.0
2296,2019,67066,이종혁,KT,KT,4400.0
2297,2019,67092,이재근,KT,KT,2900.0
2298,2019,67116,오석주,LG,LG,2700.0
2299,2019,67119,고우석,LG,LG,6200.0
2300,2019,67122,김태형,LG,LG,2900.0
2301,2019,67123,전준호,LG,LG,2700.0
2302,2019,67202,박유연,OB,두산,2800.0
2303,2019,67207,이유찬,OB,두산,2900.0
2304,2019,67263,최원준,OB,두산,2900.0
2305,2019,67266,박치국,OB,두산,9500.0
2306,2019,67304,김혜성,WO,키움,7000.0
2307,2019,67313,브리검,WO,키움,77000.0
2308,2019,67341,이정후,WO,키움,23000.0
2309,2019,67365,양기현,WO,키움,2700.0
2310,2019,67391,김재웅,WO,키움,2700.0
